lind	locus
4147	L54637
4148	L54640
4149	L54646
4150	L54659
4151	L54676
4152	L54679
4153	L54687
4154	L54710
4155	L54723
4156	L54735
4157	L54739
4158	L54745
4159	L54752
4160	L54753
4161	L54766
4162	L54770
4163	L54782
4164	L54790
4165	L54804
4166	L54815
4167	L54817
4168	L54819
4169	L54840
4170	L54858
4171	L54859
4172	L54885
4173	L54888
4174	L54917
4175	L54923
4176	L54927
4177	L54944
4178	L54950
4179	L54951
4180	L54959
4181	L54984
4182	L55010
4183	L55046
4184	L55048
4185	L55089
4186	L55093
4187	L55161
4188	L55162
4189	L55165
4190	L55177
4191	L55181
4192	L55232
4193	L55253
4194	L55260
4195	L55276
4196	L55301
4197	L55330
4198	L55340
4199	L55354
4200	L55368
4201	L55398
4202	L55425
4203	L55438
4204	L55452
4205	L55474
4206	L55486
4207	L55491
4208	L55506
4209	L55540
4210	L55552
4211	L55575
4212	L55577
4213	L55578
4214	L55592
4215	L55611
4216	L55628
4217	L55640
4218	L55661
4219	L55690
4220	L55703
4221	L55714
4222	L55728
4223	L55744
4224	L55746
4225	L55763
4226	L55765
4227	L55767
4228	L55776
4229	L55777
4230	L55785
4231	L55825
4232	L55827
4233	L55829
4234	L55880
4235	L55886
4236	L55895
4237	L55899
4238	L55911
4239	L55913
4240	L55922
4241	L56018
4242	L56020
4243	L56027
4244	L56065
4245	L56076
4246	L56101
4247	L56110
4248	L56113
4249	L56119
4250	L56130
4251	L56133
4252	L56176
4253	L56186
4254	L56199
4255	L56222
4256	L56254
4257	L56316
4258	L56327
4259	L56334
4260	L56336
4261	L56341
4262	L56342
4263	L56345
4264	L56351
4265	L56387
4266	L56398
4267	L56401
4268	L56402
4269	L56459
4270	L56476
4271	L56477
4272	L56492
4273	L56536
4274	L56539
4275	L56558
4276	L56575
4277	L56585
4278	L56608
4279	L56610
4280	L56617
4281	L56657
4282	L56677
4283	L56680
4284	L56688
4285	L56696
4286	L56698
4287	L56779
4288	L56798
4289	L56805
4290	L56808
4291	L56813
4292	L56816
4293	L56818
4294	L56834
4295	L56848
4296	L56860
4297	L56867
4298	L56880
4299	L56881
4300	L56882
4301	L56899
4302	L56909
4303	L56918
4304	L56921
4305	L56929
4306	L56930
4307	L56960
4308	L56967
4309	L56986
4310	L56998
4311	L56999
4312	L57007
4313	L57018
4314	L57024
4315	L57058
4316	L57104
4317	L57107
4318	L57127
4319	L57147
4320	L57150
4321	L57155
4322	L57156
4323	L57181
4324	L57231
4325	L57235
4326	L57260
4327	L57263
4328	L57264
4329	L57316
4330	L57318
4331	L57341
4332	L57354
4333	L57366
4334	L57373
4335	L57378
4336	L57386
4337	L57406
4338	L57452
4339	L57473
4340	L57482
4341	L57487
4342	L57518
4343	L57551
4344	L57558
4345	L57600
4346	L57612
4347	L57621
4348	L57626
4349	L57633
4350	L57644
4351	L57659
4352	L57668
4353	L57703
4354	L57715
4355	L57726
4356	L57729
4357	L57747
4358	L57749
4359	L57752
4360	L57760
4361	L57781
4362	L57800
4363	L57815
4364	L57824
4365	L57843
4366	L57869
4367	L57887
4368	L57897
4369	L57907
4370	L57943
4371	L57944
4372	L57945
4373	L57974
4374	L57990
4375	L58026
4376	L58077
4377	L58098
4378	L58153
4379	L58188
4380	L58200
4381	L58205
4382	L58211
4383	L58236
4384	L58261
4385	L58263
4386	L58264
4387	L58291
4388	L58312
4389	L58319
4390	L58327
4391	L58362
4392	L58367
4393	L58379
4394	L58385
4395	L58393
4396	L58408
4397	L58440
4398	L58448
4399	L58455
4400	L58461
4401	L58466
4402	L58468
4403	L58476
4404	L58483
4405	L58508
4406	L58511
4407	L58520
4408	L58534
4409	L58567
4410	L58584
4411	L58612
4412	L58622
4413	L58630
4414	L58641
4415	L58648
4416	L58657
4417	L58659
4418	L58660
4419	L58667
4420	L58683
4421	L58698
4422	L58733
4423	L58737
4424	L58744
4425	L58779
4426	L58793
4427	L58825
4428	L58832
4429	L58837
4430	L58841
4431	L58850
4432	L58876
4433	L58884
4434	L58891
4435	L58895
4436	L58906
4437	L58913
4438	L58916
4439	L58924
4440	L58944
4441	L58950
4442	L58969
4443	L58979
4444	L58984
4445	L58992
4446	L59000
4447	L59029
4448	L59060
4449	L59096
4450	L59106
4451	L59114
4452	L59118
4453	L59123
4454	L59124
4455	L59126
4456	L59127
4457	L59142
4458	L59150
4459	L59166
4460	L59204
4461	L59215
4462	L59228
4463	L59245
4464	L59247
4465	L59258
4466	L59275
4467	L59288
4468	L59363
4469	L59371
4470	L59398
4471	L59402
4472	L59405
4473	L59409
4474	L59426
4475	L59458
4476	L59499
4477	L59538
4478	L59556
4479	L59566
4480	L59582
4481	L59613
4482	L59614
4483	L59624
4484	L59629
4485	L59645
4486	L59648
4487	L59652
4488	L59692
4489	L59704
4490	L59714
4491	L59736
4492	L59738
4493	L59751
4494	L59781
4495	L59813
4496	L59816
4497	L59831
4498	L59855
4499	L59889
4500	L59895
4501	L59908
4502	L59935
4503	L59949
4504	L59964
4505	L60006
4506	L60009
4507	L60021
4508	L60050
4509	L60069
4510	L60072
4511	L60077
4512	L60114
4513	L60122
4514	L60123
4515	L60133
4516	L60140
4517	L60143
4518	L60166
4519	L60175
4520	L60177
4521	L60215
4522	L60222
4523	L60237
4524	L60241
4525	L60251
4526	L60295
4527	L60303
4528	L60317
4529	L60362
4530	L60365
4531	L60366
4532	L60377
4533	L60412
4534	L60419
4535	L60456
4536	L60462
4537	L60466
4538	L60475
4539	L60478
4540	L60498
4541	L60504
4542	L60517
4543	L60521
4544	L60571
4545	L60577
4546	L60581
4547	L60586
4548	L60593
4549	L60605
4550	L60610
4551	L60611
4552	L60716
4553	L60779
4554	L60785
4555	L60787
4556	L60794
4557	L60814
4558	L60818
4559	L60830
4560	L60834
4561	L60852
4562	L60882
4563	L60938
4564	L60963
4565	L60987
4566	L61013
4567	L61048
4568	L61056
4569	L61060
4570	L61103
4571	L61136
4572	L61161
4573	L61172
4574	L61177
4575	L61213
4576	L61215
4577	L61226
4578	L61243
4579	L61303
4580	L61306
4581	L61383
4582	L61463
4583	L61477
4584	L61479
4585	L61492
4586	L61499
4587	L61540
4588	L61554
4589	L61580
4590	L61612
4591	L61615
4592	L61645
4593	L61654
4594	L61657
4595	L61658
4596	L61665
4597	L61688
4598	L61694
4599	L61740
4600	L61751
4601	L61759
4602	L61783
4603	L61794
4604	L61826
4605	L61829
4606	L61857
4607	L61869
4608	L61918
4609	L61920
4610	L61922
4611	L61926
4612	L61934
4613	L61939
4614	L61940
4615	L61943
4616	L61945
4617	L61958
4618	L61971
4619	L61975
4620	L61979
4621	L61981
4622	L61986
4623	L62037
4624	L62044
4625	L62058
4626	L62059
4627	L62064
4628	L62094
4629	L62095
4630	L62097
4631	L62118
4632	L62129
4633	L62141
4634	L62189
4635	L62208
4636	L62225
4637	L62238
4638	L62239
4639	L62262
4640	L62272
4641	L62306
4642	L62324
4643	L62326
4644	L62328
4645	L62348
4646	L62359
4647	L62362
4648	L62388
4649	L62402
4650	L62414
4651	L62435
4652	L62438
4653	L62470
4654	L62471
4655	L62474
4656	L62498
4657	L62527
4658	L62537
4659	L62545
4660	L62549
4661	L62554
4662	L62566
4663	L62590
4664	L62593
4665	L62619
4666	L62624
4667	L62635
4668	L62636
4669	L62638
4670	L62651
4671	L62655
4672	L62660
4673	L62663
4674	L62670
4675	L62674
4676	L62688
4677	L62705
4678	L62710
4679	L62728
4680	L62732
4681	L62763
4682	L62778
4683	L62783
4684	L62793
4685	L62805
4686	L62861
4687	L62866
4688	L62873
4689	L62880
4690	L62948
4691	L63006
4692	L63052
4693	L63053
4694	L63072
4695	L63076
4696	L63102
4697	L63123
4698	L63126
4699	L63167
4700	L63184
4701	L63204
4702	L63219
4703	L63231
4704	L63236
4705	L63255
4706	L63256
4707	L63267
4708	L63288
4709	L63291
4710	L63299
4711	L63316
4712	L63321
4713	L63338
4714	L63347
4715	L63351
4716	L63363
4717	L63434
4718	L63442
4719	L63464
4720	L63470
4721	L63480
4722	L63516
4723	L63539
4724	L63552
4725	L63575
4726	L63591
4727	L63604
4728	L63635
4729	L63639
4730	L63649
4731	L63659
4732	L63695
4733	L63704
4734	L63720
4735	L63724
4736	L63744
4737	L63748
4738	L63753
4739	L63801
4740	L63807
4741	L63824
4742	L63853
4743	L63890
4744	L63915
4745	L63919
4746	L63935
4747	L63950
4748	L63965
4749	L63968
4750	L64024
4751	L64035
4752	L64050
4753	L64065
4754	L64074
4755	L64085
4756	L64094
4757	L64106
4758	L64153
4759	L64169
4760	L64175
4761	L64186
4762	L64212
4763	L64244
4764	L64256
4765	L64295
4766	L64357
4767	L64370
4768	L64400
4769	L64421
4770	L64458
4771	L64473
4772	L64495
4773	L64539
4774	L64551
4775	L64567
4776	L64580
4777	L64623
4778	L64633
4779	L64648
4780	L64661
4781	L64687
4782	L64693
4783	L64699
4784	L64722
4785	L64726
4786	L64758
4787	L64762
4788	L64852
4789	L64857
4790	L64976
4791	L64999
4792	L65012
4793	L65043
4794	L65065
4795	L65071
4796	L65086
4797	L65099
4798	L65102
4799	L65112
4800	L65133
4801	L65135
4802	L65149
4803	L65222
4804	L65230
4805	L65236
4806	L65240
4807	L65251
4808	L65261
4809	L65339
4810	L65340
4811	L65384
4812	L65414
4813	L65415
4814	L65465
4815	L65485
4816	L65491
4817	L65498
4818	L65504
4819	L65550
4820	L65563
4821	L65572
4822	L65630
4823	L65650
4824	L65673
4825	L65683
4826	L65690
4827	L65693
4828	L65732
4829	L65735
4830	L65761
4831	L65769
4832	L65777
4833	L65784
4834	L65813
4835	L65817
4836	L65863
4837	L65867
4838	L65896
4839	L65908
4840	L65932
4841	L65951
4842	L65956
4843	L65967
4844	L65971
4845	L65996
4846	L65999
4847	L66024
4848	L66115
4849	L66134
4850	L66144
4851	L66170
4852	L66191
4853	L66212
4854	L66233
4855	L66246
4856	L66248
4857	L66287
4858	L66335
4859	L66343
4860	L66352
4861	L66363
4862	L66405
4863	L66412
4864	L66451
4865	L66470
4866	L66486
4867	L66498
4868	L66547
4869	L66580
4870	L66594
4871	L66618
4872	L66639
4873	L66665
4874	L66686
4875	L66699
4876	L66713
4877	L66722
4878	L66723
4879	L66734
4880	L66739
4881	L66756
4882	L66764
4883	L66767
4884	L66804
4885	L66812
4886	L66815
4887	L66849
4888	L66859
4889	L66871
4890	L66914
4891	L66941
4892	L66957
4893	L66963
4894	L66972
4895	L66974
4896	L67001
4897	L67004
4898	L67009
4899	L67010
4900	L67026
4901	L67042
4902	L67050
4903	L67059
4904	L67097
4905	L67116
4906	L67170
4907	L67241
4908	L67290
4909	L67313
4910	L67435
4911	L67444
4912	L67445
4913	L67482
4914	L67496
4915	L67502
4916	L67518
4917	L67522
4918	L67527
4919	L67588
4920	L67600
4921	L67625
4922	L67641
4923	L67684
4924	L67707
4925	L67708
4926	L67715
4927	L67723
4928	L67726
4929	L67745
4930	L67746
4931	L67748
4932	L67794
4933	L67804
4934	L67815
4935	L67832
4936	L67843
4937	L67849
4938	L67882
4939	L67888
4940	L67889
4941	L67915
4942	L67923
4943	L67926
4944	L68015
4945	L68029
4946	L68035
4947	L68047
4948	L68070
4949	L68071
4950	L68102
4951	L68120
4952	L68134
4953	L68189
4954	L68212
4955	L68260
4956	L68263
4957	L68268
4958	L68275
4959	L68277
4960	L68293
4961	L68299
4962	L68301
4963	L68334
4964	L68338
4965	L68341
4966	L68353
4967	L68357
4968	L68362
4969	L68374
4970	L68376
4971	L68397
4972	L68403
4973	L68430
4974	L68432
4975	L68433
4976	L68437
4977	L68458
4978	L68463
4979	L68467
4980	L68496
4981	L68526
4982	L68551
4983	L68554
4984	L68557
4985	L68565
4986	L68584
4987	L68631
4988	L68671
4989	L68714
4990	L68724
4991	L68730
4992	L68731
4993	L68734
4994	L68754
4995	L68775
4996	L68818
4997	L68846
4998	L68900
4999	L69022
5000	L69035
5001	L69040
5002	L69094
5003	L69098
5004	L69127
5005	L69137
5006	L69165
5007	L69204
5008	L69210
5009	L69232
5010	L69294
5011	L69301
5012	L69320
5013	L69357
5014	L69360
5015	L69371
5016	L69392
5017	L69422
5018	L69436
5019	L69457
5020	L69459
5021	L69485
5022	L69523
5023	L69549
5024	L69613
5025	L69620
5026	L69628
5027	L69676
5028	L69751
5029	L69769
5030	L69782
