lind	locus
4147	L57825
4148	L57842
4149	L57868
4150	L57890
4151	L57902
4152	L57905
4153	L57910
4154	L57911
4155	L57948
4156	L57955
4157	L57957
4158	L57965
4159	L57966
4160	L57967
4161	L57986
4162	L57996
4163	L57997
4164	L58017
4165	L58038
4166	L58040
4167	L58064
4168	L58070
4169	L58094
4170	L58095
4171	L58096
4172	L58108
4173	L58113
4174	L58138
4175	L58159
4176	L58165
4177	L58179
4178	L58192
4179	L58196
4180	L58197
4181	L58199
4182	L58216
4183	L58240
4184	L58260
4185	L58268
4186	L58271
4187	L58283
4188	L58333
4189	L58341
4190	L58355
4191	L58365
4192	L58371
4193	L58401
4194	L58422
4195	L58430
4196	L58432
4197	L58438
4198	L58441
4199	L58463
4200	L58480
4201	L58487
4202	L58491
4203	L58496
4204	L58505
4205	L58512
4206	L58544
4207	L58553
4208	L58573
4209	L58577
4210	L58578
4211	L58582
4212	L58590
4213	L58606
4214	L58609
4215	L58624
4216	L58638
4217	L58668
4218	L58674
4219	L58685
4220	L58709
4221	L58736
4222	L58739
4223	L58746
4224	L58761
4225	L58768
4226	L58771
4227	L58775
4228	L58782
4229	L58787
4230	L58811
4231	L58833
4232	L58846
4233	L58888
4234	L58942
4235	L58956
4236	L58957
4237	L58991
4238	L59050
4239	L59109
4240	L59136
4241	L59155
4242	L59177
4243	L59187
4244	L59190
4245	L59202
4246	L59253
4247	L59261
4248	L59262
4249	L59308
4250	L59340
4251	L59350
4252	L59351
4253	L59367
4254	L59389
4255	L59412
4256	L59413
4257	L59433
4258	L59464
4259	L59472
4260	L59477
4261	L59492
4262	L59503
4263	L59545
4264	L59552
4265	L59554
4266	L59559
4267	L59560
4268	L59561
4269	L59587
4270	L59590
4271	L59619
4272	L59620
4273	L59643
4274	L59650
4275	L59663
4276	L59664
4277	L59671
4278	L59693
4279	L59695
4280	L59700
4281	L59711
4282	L59720
4283	L59749
4284	L59761
4285	L59768
4286	L59801
4287	L59807
4288	L59818
4289	L59822
4290	L59829
4291	L59830
4292	L59832
4293	L59835
4294	L59842
4295	L59864
4296	L59869
4297	L59875
4298	L59878
4299	L59882
4300	L59893
4301	L59915
4302	L59916
4303	L59923
4304	L59944
4305	L59958
4306	L59959
4307	L59969
4308	L59989
4309	L60002
4310	L60025
4311	L60030
4312	L60047
4313	L60058
4314	L60097
4315	L60098
4316	L60104
4317	L60107
4318	L60149
4319	L60159
4320	L60161
4321	L60197
4322	L60227
4323	L60257
4324	L60266
4325	L60289
4326	L60373
4327	L60379
4328	L60389
4329	L60417
4330	L60494
4331	L60495
4332	L60506
4333	L60513
4334	L60520
4335	L60533
4336	L60543
4337	L60559
4338	L60563
4339	L60570
4340	L60589
4341	L60591
4342	L60599
4343	L60603
4344	L60618
4345	L60628
4346	L60649
4347	L60693
4348	L60714
4349	L60726
4350	L60757
4351	L60803
4352	L60807
4353	L60813
4354	L60816
4355	L60831
4356	L60841
4357	L60843
4358	L60845
4359	L60850
4360	L60870
4361	L60892
4362	L60901
4363	L60922
4364	L60930
4365	L60951
4366	L60960
4367	L60978
4368	L60998
4369	L61017
4370	L61036
4371	L61043
4372	L61051
4373	L61075
4374	L61087
4375	L61090
4376	L61101
4377	L61123
4378	L61141
4379	L61149
4380	L61156
4381	L61176
4382	L61179
4383	L61224
4384	L61240
4385	L61250
4386	L61259
4387	L61266
4388	L61283
4389	L61294
4390	L61295
4391	L61356
4392	L61359
4393	L61366
4394	L61388
4395	L61399
4396	L61402
4397	L61403
4398	L61437
4399	L61442
4400	L61462
4401	L61468
4402	L61486
4403	L61497
4404	L61516
4405	L61561
4406	L61564
4407	L61631
4408	L61634
4409	L61643
4410	L61646
4411	L61685
4412	L61690
4413	L61701
4414	L61709
4415	L61716
4416	L61718
4417	L61734
4418	L61735
4419	L61737
4420	L61739
4421	L61742
4422	L61747
4423	L61769
4424	L61779
4425	L61789
4426	L61805
4427	L61816
4428	L61817
4429	L61820
4430	L61827
4431	L61850
4432	L61854
4433	L61859
4434	L61860
4435	L61866
4436	L61867
4437	L61873
4438	L61880
4439	L61883
4440	L61912
4441	L61914
4442	L61925
4443	L61935
4444	L61948
4445	L61950
4446	L61954
4447	L61955
4448	L61962
4449	L61984
4450	L61991
4451	L62014
4452	L62039
4453	L62046
4454	L62049
4455	L62054
4456	L62055
4457	L62061
4458	L62084
4459	L62085
4460	L62086
4461	L62098
4462	L62145
4463	L62146
4464	L62147
4465	L62149
4466	L62155
4467	L62159
4468	L62165
4469	L62171
4470	L62197
4471	L62202
4472	L62205
4473	L62211
4474	L62219
4475	L62228
4476	L62257
4477	L62258
4478	L62261
4479	L62265
4480	L62268
4481	L62269
4482	L62297
4483	L62305
4484	L62309
4485	L62310
4486	L62312
4487	L62325
4488	L62331
4489	L62352
4490	L62358
4491	L62370
4492	L62377
4493	L62401
4494	L62405
4495	L62421
4496	L62422
4497	L62436
4498	L62439
4499	L62440
4500	L62459
4501	L62461
4502	L62463
4503	L62482
4504	L62484
4505	L62485
4506	L62487
4507	L62523
4508	L62544
4509	L62550
4510	L62563
4511	L62567
4512	L62570
4513	L62581
4514	L62605
4515	L62606
4516	L62625
4517	L62632
4518	L62666
4519	L62671
4520	L62675
4521	L62681
4522	L62689
4523	L62704
4524	L62719
4525	L62720
4526	L62764
4527	L62779
4528	L62782
4529	L62802
4530	L62806
4531	L62813
4532	L62844
4533	L62859
4534	L62862
4535	L62871
4536	L62884
4537	L62886
4538	L62902
4539	L62904
4540	L62917
4541	L62926
4542	L62930
4543	L62943
4544	L62950
4545	L62963
4546	L62966
4547	L62972
4548	L62985
4549	L62998
4550	L63014
4551	L63017
4552	L63036
4553	L63071
4554	L63101
4555	L63142
4556	L63169
4557	L63193
4558	L63230
4559	L63250
4560	L63271
4561	L63286
4562	L63289
4563	L63313
4564	L63332
4565	L63336
4566	L63360
4567	L63369
4568	L63374
4569	L63375
4570	L63393
4571	L63409
4572	L63410
4573	L63419
4574	L63427
4575	L63429
4576	L63511
4577	L63527
4578	L63538
4579	L63565
4580	L63572
4581	L63587
4582	L63642
4583	L63681
4584	L63685
4585	L63705
4586	L63746
4587	L63756
4588	L63769
4589	L63772
4590	L63776
4591	L63788
4592	L63791
4593	L63816
4594	L63831
4595	L63839
4596	L63843
4597	L63932
4598	L63939
4599	L63961
4600	L63983
4601	L63996
4602	L64000
4603	L64002
4604	L64016
4605	L64054
4606	L64063
4607	L64075
4608	L64086
4609	L64111
4610	L64120
4611	L64133
4612	L64146
4613	L64191
4614	L64205
4615	L64208
4616	L64219
4617	L64221
4618	L64240
4619	L64252
4620	L64260
4621	L64284
4622	L64286
4623	L64297
4624	L64303
4625	L64323
4626	L64324
4627	L64329
4628	L64341
4629	L64343
4630	L64374
4631	L64401
4632	L64422
4633	L64442
4634	L64459
4635	L64468
4636	L64479
4637	L64491
4638	L64492
4639	L64549
4640	L64583
4641	L64594
4642	L64604
4643	L64630
4644	L64644
4645	L64702
4646	L64711
4647	L64732
4648	L64774
4649	L64804
4650	L64805
4651	L64806
4652	L64809
4653	L64830
4654	L64832
4655	L64835
4656	L64838
4657	L64844
4658	L64871
4659	L64884
4660	L64910
4661	L64911
4662	L64925
4663	L64927
4664	L64961
4665	L64962
4666	L64963
4667	L64969
4668	L64974
4669	L64980
4670	L64981
4671	L64986
4672	L65011
4673	L65052
4674	L65053
4675	L65063
4676	L65079
4677	L65080
4678	L65113
4679	L65136
4680	L65137
4681	L65139
4682	L65169
4683	L65183
4684	L65185
4685	L65190
4686	L65215
4687	L65216
4688	L65239
4689	L65246
4690	L65253
4691	L65254
4692	L65256
4693	L65259
4694	L65264
4695	L65288
4696	L65291
4697	L65297
4698	L65303
4699	L65308
4700	L65313
4701	L65322
4702	L65327
4703	L65359
4704	L65368
4705	L65370
4706	L65372
4707	L65404
4708	L65418
4709	L65424
4710	L65432
4711	L65438
4712	L65441
4713	L65442
4714	L65453
4715	L65473
4716	L65483
4717	L65487
4718	L65549
4719	L65570
4720	L65583
4721	L65609
4722	L65647
4723	L65707
4724	L65737
4725	L65747
4726	L65787
4727	L65789
4728	L65811
4729	L65845
4730	L65854
4731	L65861
4732	L65872
4733	L65914
4734	L65935
4735	L65939
4736	L65949
4737	L65974
4738	L65984
4739	L66019
4740	L66026
4741	L66043
4742	L66064
4743	L66082
4744	L66137
4745	L66140
4746	L66147
4747	L66156
4748	L66181
4749	L66211
4750	L66238
4751	L66254
4752	L66271
4753	L66357
4754	L66380
4755	L66395
4756	L66414
4757	L66418
4758	L66426
4759	L66446
4760	L66447
4761	L66449
4762	L66460
4763	L66479
4764	L66492
4765	L66515
4766	L66522
4767	L66537
4768	L66545
4769	L66550
4770	L66581
4771	L66588
4772	L66592
4773	L66596
4774	L66609
4775	L66614
4776	L66652
4777	L66708
4778	L66709
4779	L66711
4780	L66721
4781	L66736
4782	L66746
4783	L66751
4784	L66773
4785	L66781
4786	L66783
4787	L66802
4788	L66807
4789	L66824
4790	L66850
4791	L66886
4792	L66908
4793	L66910
4794	L66913
4795	L66940
4796	L66943
4797	L66958
4798	L66959
4799	L66967
4800	L66969
4801	L66973
4802	L66981
4803	L66985
4804	L66993
4805	L67005
4806	L67007
4807	L67013
4808	L67032
4809	L67033
4810	L67035
4811	L67063
4812	L67065
4813	L67074
4814	L67085
4815	L67088
4816	L67103
4817	L67108
4818	L67115
4819	L67128
4820	L67129
4821	L67173
4822	L67186
4823	L67201
4824	L67206
4825	L67207
4826	L67243
4827	L67247
4828	L67282
4829	L67312
4830	L67314
4831	L67343
4832	L67345
4833	L67352
4834	L67368
4835	L67390
4836	L67412
4837	L67419
4838	L67421
4839	L67458
4840	L67507
4841	L67512
4842	L67532
4843	L67540
4844	L67549
4845	L67558
4846	L67583
4847	L67591
4848	L67599
4849	L67614
4850	L67644
4851	L67645
4852	L67655
4853	L67658
4854	L67663
4855	L67678
4856	L67700
4857	L67739
4858	L67753
4859	L67775
4860	L67785
4861	L67811
4862	L67813
4863	L67845
4864	L67854
4865	L67864
4866	L67866
4867	L67880
4868	L67911
4869	L67922
4870	L67928
4871	L67929
4872	L67943
4873	L67994
4874	L68009
4875	L68021
4876	L68032
4877	L68090
4878	L68097
4879	L68117
4880	L68122
4881	L68125
4882	L68132
4883	L68137
4884	L68162
4885	L68163
4886	L68175
4887	L68195
4888	L68200
4889	L68242
4890	L68280
4891	L68318
4892	L68320
4893	L68352
4894	L68365
4895	L68372
4896	L68373
4897	L68385
4898	L68394
4899	L68401
4900	L68415
4901	L68416
4902	L68431
4903	L68438
4904	L68449
4905	L68452
4906	L68453
4907	L68488
4908	L68570
4909	L68574
4910	L68595
4911	L68597
4912	L68620
4913	L68649
4914	L68712
4915	L68726
4916	L68736
4917	L68741
4918	L68747
4919	L68774
4920	L68780
4921	L68786
4922	L68787
4923	L68806
4924	L68810
4925	L68852
4926	L68863
4927	L68875
4928	L68880
4929	L68892
4930	L68970
4931	L68999
4932	L69021
4933	L69030
4934	L69041
4935	L69042
4936	L69043
4937	L69070
4938	L69079
4939	L69106
4940	L69108
4941	L69116
4942	L69119
4943	L69123
4944	L69126
4945	L69152
4946	L69172
4947	L69179
4948	L69194
4949	L69195
4950	L69200
4951	L69211
4952	L69212
4953	L69288
4954	L69297
4955	L69329
4956	L69344
4957	L69351
4958	L69364
4959	L69368
4960	L69388
4961	L69405
4962	L69413
4963	L69445
4964	L69451
4965	L69475
4966	L69489
4967	L69490
4968	L69492
4969	L69495
4970	L69511
4971	L69512
4972	L69518
4973	L69519
4974	L69529
4975	L69536
4976	L69568
4977	L69570
4978	L69571
4979	L69573
4980	L69574
4981	L69609
4982	L69665
4983	L69681
4984	L69711
4985	L69719
4986	L69724
4987	L69730
4988	L69734
4989	L69749
4990	L69768
4991	L69779
4992	L69781
4993	L69783
4994	L69784
4995	L69789
