lind	locus
19736	L26438
19737	L26439
19738	L26440
19739	L26441
19740	L26442
19741	L26443
19742	L26444
19743	L26446
19744	L26449
19745	L26451
19746	L26452
19747	L26453
19748	L26455
19749	L26457
19750	L26459
19751	L26460
19752	L26462
19753	L26463
19754	L26464
19755	L26465
19756	L26466
19757	L26468
19758	L26469
19759	L26470
19760	L26472
19761	L26474
19762	L26476
19763	L26478
19764	L26479
19765	L26480
19766	L26482
19767	L26484
19768	L26485
19769	L26486
19770	L26488
19771	L26489
19772	L26491
19773	L26493
19774	L26495
19775	L26496
19776	L26497
19777	L26498
19778	L26499
19779	L26501
19780	L26502
19781	L26503
19782	L26504
19783	L26505
19784	L26508
19785	L26509
19786	L26510
19787	L26511
19788	L26512
19789	L26514
19790	L26515
19791	L26517
19792	L26519
19793	L26520
19794	L26522
19795	L26524
19796	L26528
19797	L26530
19798	L26531
19799	L26532
19800	L26533
19801	L26535
19802	L26536
19803	L26537
19804	L26539
19805	L26540
19806	L26541
19807	L26543
19808	L26544
19809	L26547
19810	L26548
19811	L26550
19812	L26551
19813	L26552
19814	L26554
19815	L26555
19816	L26556
19817	L26557
19818	L26560
19819	L26561
19820	L26562
19821	L26565
19822	L26566
19823	L26568
19824	L26569
19825	L26572
19826	L26574
19827	L26576
19828	L26577
19829	L26578
19830	L26581
19831	L26582
19832	L26584
19833	L26586
19834	L26588
19835	L26591
19836	L26593
19837	L26594
19838	L26595
19839	L26596
19840	L26598
19841	L26599
19842	L26600
19843	L26602
19844	L26603
19845	L26604
19846	L26607
19847	L26608
19848	L26609
19849	L26611
19850	L26613
19851	L26615
19852	L26621
19853	L26622
19854	L26623
19855	L26625
19856	L26626
19857	L26627
19858	L26628
19859	L26632
19860	L26634
19861	L26636
19862	L26638
19863	L26639
19864	L26640
19865	L26642
19866	L26643
19867	L26644
19868	L26646
19869	L26650
19870	L26651
19871	L26656
19872	L26657
19873	L26658
19874	L26660
19875	L26662
19876	L26663
19877	L26665
19878	L26666
19879	L26667
19880	L26669
19881	L26671
19882	L26674
19883	L26675
19884	L26679
19885	L26681
19886	L26682
19887	L26687
19888	L26689
19889	L26690
19890	L26691
19891	L26693
19892	L26694
19893	L26697
19894	L26698
19895	L26701
19896	L26703
19897	L26705
19898	L26706
19899	L26708
19900	L26709
19901	L26711
19902	L26714
19903	L26716
19904	L26718
19905	L26719
19906	L26720
19907	L26722
19908	L26724
19909	L26725
19910	L26727
19911	L26729
19912	L26730
19913	L26731
19914	L26733
19915	L26734
19916	L26737
19917	L26738
19918	L26740
19919	L26741
19920	L26743
19921	L26744
19922	L26747
19923	L26748
19924	L26749
19925	L26750
19926	L26752
19927	L26754
19928	L26756
19929	L26757
19930	L26758
19931	L26761
19932	L26763
19933	L26764
19934	L26767
19935	L26768
19936	L26769
19937	L26770
19938	L26771
19939	L26772
19940	L26773
19941	L26774
19942	L26775
19943	L26776
19944	L26777
19945	L26778
19946	L26779
19947	L26780
19948	L26782
19949	L26783
19950	L26784
19951	L26785
19952	L26787
19953	L26788
19954	L26789
19955	L26790
19956	L26791
19957	L26792
19958	L26794
19959	L26796
19960	L26797
19961	L26798
19962	L26799
19963	L26803
19964	L26804
19965	L26805
19966	L26807
19967	L26808
19968	L26810
19969	L26811
19970	L26813
19971	L26816
19972	L26817
19973	L26820
19974	L26821
19975	L26823
19976	L26824
19977	L26826
19978	L26827
19979	L26828
19980	L26829
19981	L26832
19982	L26833
19983	L26834
19984	L26836
19985	L26838
19986	L26839
19987	L26840
19988	L26841
19989	L26842
19990	L26844
19991	L26846
19992	L26848
19993	L26851
19994	L26852
19995	L26854
19996	L26855
19997	L26856
19998	L26859
19999	L26860
20000	L26861
20001	L26863
20002	L26864
20003	L26865
20004	L26867
20005	L26868
20006	L26870
20007	L26872
20008	L26873
20009	L26875
20010	L26876
20011	L26878
20012	L26879
20013	L26881
20014	L26883
20015	L26885
20016	L26886
20017	L26887
20018	L26892
20019	L26893
20020	L26894
20021	L26895
20022	L26896
20023	L26897
20024	L26898
20025	L26899
20026	L26901
20027	L26903
20028	L26905
20029	L26906
20030	L26907
20031	L26910
20032	L26912
20033	L26913
20034	L26915
20035	L26916
20036	L26918
20037	L26919
20038	L26920
20039	L26921
20040	L26922
20041	L26924
20042	L26926
20043	L26929
20044	L26931
20045	L26932
20046	L26934
20047	L26936
20048	L26937
20049	L26939
20050	L26940
20051	L26941
20052	L26942
20053	L26943
20054	L26944
20055	L26945
20056	L26946
20057	L26947
20058	L26948
20059	L26950
20060	L26951
20061	L26953
20062	L26955
20063	L26956
20064	L26957
20065	L26960
20066	L26961
20067	L26962
20068	L26963
20069	L26965
20070	L26967
20071	L26970
20072	L26972
20073	L26974
20074	L26977
20075	L26978
20076	L26979
20077	L26980
20078	L26983
20079	L26985
20080	L26986
20081	L26987
20082	L26988
20083	L26989
20084	L26990
20085	L26991
20086	L26992
20087	L26993
20088	L26994
20089	L26996
20090	L26997
20091	L26998
20092	L27000
20093	L27001
20094	L27003
20095	L27004
20096	L27006
20097	L27007
20098	L27011
20099	L27012
20100	L27014
20101	L27016
20102	L27018
20103	L27020
20104	L27021
20105	L27022
20106	L27025
20107	L27026
20108	L27032
20109	L27033
20110	L27037
20111	L27041
20112	L27044
20113	L27046
20114	L27047
20115	L27050
20116	L27053
20117	L27054
20118	L27056
20119	L27058
20120	L27059
20121	L27061
20122	L27063
20123	L27064
20124	L27065
20125	L27068
20126	L27069
20127	L27072
20128	L27073
20129	L27075
20130	L27078
20131	L27079
20132	L27080
20133	L27081
20134	L27082
20135	L27084
20136	L27086
20137	L27087
20138	L27088
20139	L27091
20140	L27092
20141	L27094
20142	L27097
20143	L27098
20144	L27101
20145	L27102
20146	L27105
20147	L27106
20148	L27108
20149	L27111
20150	L27112
20151	L27114
20152	L27115
20153	L27117
20154	L27119
20155	L27120
20156	L27121
20157	L27123
20158	L27124
20159	L27128
20160	L27131
20161	L27132
20162	L27133
20163	L27134
20164	L27135
20165	L27136
20166	L27137
20167	L27140
20168	L27141
20169	L27143
20170	L27144
20171	L27145
20172	L27147
20173	L27148
20174	L27151
20175	L27153
20176	L27155
20177	L27156
20178	L27157
20179	L27159
20180	L27160
20181	L27161
20182	L27165
20183	L27166
20184	L27167
20185	L27169
20186	L27170
20187	L27171
20188	L27172
20189	L27175
20190	L27177
20191	L27180
20192	L27181
20193	L27183
20194	L27184
20195	L27186
20196	L27187
20197	L27188
20198	L27191
20199	L27192
20200	L27193
20201	L27194
20202	L27196
20203	L27198
20204	L27200
20205	L27201
20206	L27203
20207	L27204
20208	L27206
20209	L27209
20210	L27210
20211	L27211
20212	L27212
20213	L27213
20214	L27214
20215	L27215
20216	L27217
20217	L27218
20218	L27219
20219	L27222
20220	L27223
20221	L27225
20222	L27227
20223	L27230
20224	L27231
20225	L27233
20226	L27234
20227	L27236
20228	L27238
20229	L27239
20230	L27240
20231	L27244
20232	L27245
20233	L27246
20234	L27247
20235	L27248
20236	L27250
20237	L27251
20238	L27252
20239	L27254
20240	L27255
20241	L27257
20242	L27258
20243	L27260
20244	L27261
20245	L27262
20246	L27264
20247	L27267
20248	L27268
20249	L27269
20250	L27271
20251	L27272
20252	L27274
20253	L27275
20254	L27279
20255	L27280
20256	L27284
20257	L27285
20258	L27287
20259	L27289
20260	L27290
20261	L27291
20262	L27293
20263	L27294
20264	L27295
20265	L27297
20266	L27298
20267	L27300
20268	L27302
20269	L27303
20270	L27304
20271	L27305
20272	L27306
20273	L27307
20274	L27309
20275	L27312
20276	L27314
20277	L27315
20278	L27316
20279	L27317
20280	L27318
20281	L27321
20282	L27322
20283	L27324
20284	L27325
20285	L27326
20286	L27328
20287	L27330
20288	L27331
20289	L27333
20290	L27335
20291	L27337
20292	L27338
20293	L27340
20294	L27342
20295	L27343
20296	L27345
20297	L27348
20298	L27349
20299	L27350
20300	L27351
20301	L27353
20302	L27356
20303	L27357
20304	L27359
20305	L27361
20306	L27362
20307	L27365
20308	L27366
20309	L27367
20310	L27368
20311	L27371
20312	L27372
20313	L27374
20314	L27375
20315	L27377
20316	L27378
20317	L27379
20318	L27380
20319	L27381
20320	L27382
20321	L27383
20322	L27385
20323	L27386
20324	L27387
20325	L27388
20326	L27389
20327	L27391
20328	L27392
20329	L27393
20330	L27396
20331	L27397
20332	L27400
20333	L27401
20334	L27402
20335	L27403
20336	L27404
20337	L27405
20338	L27406
20339	L27407
20340	L27408
20341	L27410
20342	L27412
20343	L27414
20344	L27415
20345	L27417
20346	L27418
20347	L27420
20348	L27422
20349	L27424
20350	L27426
20351	L27428
20352	L27430
20353	L27431
20354	L27434
20355	L27437
20356	L27439
20357	L27440
20358	L27443
20359	L27447
20360	L27449
20361	L27450
20362	L27451
20363	L27452
20364	L27454
20365	L27456
20366	L27457
20367	L27459
20368	L27460
20369	L27462
20370	L27464
20371	L27465
20372	L27468
20373	L27471
20374	L27472
20375	L27473
20376	L27474
20377	L27475
20378	L27476
20379	L27477
20380	L27479
20381	L27480
20382	L27481
20383	L27482
20384	L27486
20385	L27488
20386	L27489
20387	L27490
20388	L27493
20389	L27494
20390	L27495
20391	L27496
20392	L27498
20393	L27499
20394	L27500
20395	L27501
20396	L27502
20397	L27505
20398	L27506
20399	L27507
20400	L27508
20401	L27509
20402	L27510
20403	L27511
20404	L27512
20405	L27514
20406	L27515
20407	L27517
20408	L27518
20409	L27519
20410	L27520
20411	L27521
20412	L27522
20413	L27524
20414	L27526
20415	L27528
20416	L27531
20417	L27532
20418	L27533
20419	L27534
20420	L27535
20421	L27536
20422	L27538
20423	L27540
20424	L27541
20425	L27542
20426	L27544
20427	L27546
20428	L27547
20429	L27548
20430	L27549
20431	L27550
20432	L27551
20433	L27553
20434	L27557
20435	L27559
20436	L27560
20437	L27562
20438	L27563
20439	L27564
20440	L27566
20441	L27568
20442	L27569
20443	L27570
20444	L27572
20445	L27573
20446	L27574
20447	L27575
20448	L27577
20449	L27579
20450	L27581
20451	L27583
20452	L27584
20453	L27585
20454	L27586
20455	L27587
20456	L27590
20457	L27592
20458	L27593
20459	L27595
20460	L27597
20461	L27598
20462	L27599
20463	L27600
20464	L27602
20465	L27603
20466	L27604
20467	L27605
20468	L27607
20469	L27609
20470	L27611
20471	L27612
20472	L27613
20473	L27614
20474	L27615
20475	L27617
20476	L27618
20477	L27620
20478	L27623
20479	L27625
20480	L27626
20481	L27627
20482	L27628
20483	L27629
20484	L27632
20485	L27633
20486	L27634
20487	L27638
20488	L27640
20489	L27641
20490	L27645
20491	L27647
20492	L27648
20493	L27650
20494	L27652
20495	L27653
20496	L27654
20497	L27655
20498	L27656
20499	L27658
20500	L27660
20501	L27661
20502	L27664
20503	L27665
20504	L27667
20505	L27669
20506	L27671
20507	L27672
20508	L27673
20509	L27674
20510	L27675
20511	L27676
20512	L27677
20513	L27679
20514	L27680
20515	L27682
20516	L27685
20517	L27687
20518	L27688
20519	L27689
20520	L27691
20521	L27693
20522	L27695
20523	L27696
20524	L27698
20525	L27699
20526	L27701
20527	L27702
20528	L27704
20529	L27705
20530	L27706
20531	L27707
20532	L27709
20533	L27711
20534	L27712
20535	L27715
20536	L27716
20537	L27717
20538	L27719
20539	L27721
20540	L27722
20541	L27725
20542	L27726
20543	L27728
20544	L27730
20545	L27733
20546	L27735
20547	L27737
20548	L27738
20549	L27739
20550	L27741
20551	L27742
20552	L27743
20553	L27745
20554	L27747
20555	L27748
20556	L27751
20557	L27752
20558	L27754
20559	L27755
20560	L27757
20561	L27759
20562	L27760
20563	L27762
20564	L27763
20565	L27764
20566	L27765
20567	L27767
20568	L27768
20569	L27769
20570	L27772
20571	L27775
20572	L27776
20573	L27777
20574	L27778
20575	L27779
20576	L27781
20577	L27782
20578	L27784
20579	L27786
20580	L27787
20581	L27788
20582	L27790
20583	L27791
20584	L27792
20585	L27794
20586	L27796
20587	L27797
20588	L27798
20589	L27801
20590	L27803
20591	L27804
20592	L27805
20593	L27806
20594	L27809
20595	L27811
20596	L27812
20597	L27813
20598	L27814
20599	L27815
20600	L27816
20601	L27817
20602	L27818
20603	L27819
20604	L27821
20605	L27824
20606	L27825
20607	L27826
20608	L27827
20609	L27828
20610	L27829
20611	L27830
20612	L27831
20613	L27832
20614	L27833
20615	L27834
20616	L27836
20617	L27839
20618	L27841
20619	L27843
20620	L27844
20621	L27845
20622	L27848
20623	L27849
20624	L27852
20625	L27853
20626	L27856
20627	L27857
20628	L27860
20629	L27861
20630	L27862
20631	L27863
20632	L27865
20633	L27866
20634	L27868
20635	L27871
20636	L27875
20637	L27877
20638	L27880
20639	L27882
20640	L27883
20641	L27884
20642	L27885
20643	L27887
20644	L27889
20645	L27890
20646	L27891
20647	L27892
20648	L27895
20649	L27897
20650	L27901
20651	L27904
20652	L27906
20653	L27907
20654	L27908
20655	L27910
20656	L27911
20657	L27913
20658	L27914
20659	L27915
20660	L27917
20661	L27920
20662	L27924
20663	L27926
20664	L27927
20665	L27928
20666	L27929
20667	L27930
20668	L27932
20669	L27933
20670	L27934
20671	L27936
20672	L27938
20673	L27939
20674	L27940
20675	L27943
20676	L27946
20677	L27948
20678	L27949
20679	L27950
20680	L27953
20681	L27954
20682	L27955
20683	L27956
20684	L27957
20685	L27959
20686	L27960
20687	L27963
20688	L27965
20689	L27968
20690	L27969
20691	L27971
20692	L27972
20693	L27975
20694	L27976
20695	L27977
20696	L27978
20697	L27979
20698	L27980
20699	L27982
20700	L27984
20701	L27985
20702	L27986
20703	L27987
20704	L27989
20705	L27990
20706	L27992
20707	L27993
20708	L27994
20709	L27996
20710	L27997
20711	L27999
20712	L28000
20713	L28002
20714	L28004
20715	L28005
20716	L28006
20717	L28007
20718	L28008
20719	L28010
20720	L28012
20721	L28013
20722	L28015
20723	L28016
20724	L28018
20725	L28021
20726	L28022
20727	L28025
20728	L28026
20729	L28028
20730	L28029
20731	L28031
20732	L28032
20733	L28034
20734	L28036
20735	L28042
20736	L28044
20737	L28046
20738	L28047
20739	L28049
20740	L28050
20741	L28051
20742	L28053
20743	L28054
20744	L28056
20745	L28057
20746	L28059
20747	L28061
20748	L28064
20749	L28067
20750	L28068
20751	L28070
20752	L28071
20753	L28072
20754	L28073
20755	L28074
20756	L28075
20757	L28076
20758	L28077
20759	L28079
20760	L28081
20761	L28085
20762	L28086
20763	L28087
20764	L28089
20765	L28093
20766	L28095
20767	L28097
20768	L28098
20769	L28099
20770	L28101
20771	L28102
20772	L28103
20773	L28104
20774	L28105
20775	L28106
20776	L28108
20777	L28110
20778	L28111
20779	L28113
20780	L28114
20781	L28115
20782	L28116
20783	L28121
20784	L28122
20785	L28123
20786	L28124
20787	L28126
20788	L28129
20789	L28131
20790	L28132
20791	L28135
20792	L28137
20793	L28139
20794	L28141
20795	L28142
20796	L28145
20797	L28146
20798	L28147
20799	L28149
20800	L28150
20801	L28151
20802	L28153
20803	L28156
20804	L28158
20805	L28159
20806	L28160
20807	L28161
20808	L28162
20809	L28163
20810	L28165
20811	L28166
20812	L28167
20813	L28169
20814	L28171
20815	L28172
20816	L28173
20817	L28175
20818	L28176
20819	L28177
20820	L28178
20821	L28179
20822	L28180
20823	L28181
20824	L28182
20825	L28185
20826	L28186
20827	L28188
20828	L28190
20829	L28192
20830	L28193
20831	L28194
20832	L28195
20833	L28197
20834	L28198
20835	L28200
20836	L28202
20837	L28203
20838	L28204
20839	L28205
20840	L28207
20841	L28209
20842	L28210
20843	L28212
20844	L28213
20845	L28215
20846	L28217
20847	L28218
20848	L28219
20849	L28220
20850	L28221
20851	L28222
20852	L28224
20853	L28227
20854	L28229
20855	L28230
20856	L28231
20857	L28232
20858	L28234
20859	L28235
20860	L28238
20861	L28240
20862	L28241
20863	L28242
20864	L28243
20865	L28244
20866	L28245
20867	L28247
20868	L28249
20869	L28251
20870	L28252
20871	L28253
20872	L28255
20873	L28256
20874	L28258
20875	L28259
20876	L28260
20877	L28261
20878	L28263
20879	L28267
20880	L28270
20881	L28271
20882	L28274
20883	L28277
20884	L28279
20885	L28282
20886	L28284
20887	L28285
20888	L28287
20889	L28288
20890	L28289
20891	L28291
20892	L28292
20893	L28294
20894	L28295
20895	L28299
20896	L28301
20897	L28302
20898	L28305
20899	L28308
20900	L28309
20901	L28312
20902	L28313
20903	L28314
20904	L28315
20905	L28316
20906	L28317
20907	L28318
20908	L28319
20909	L28320
20910	L28322
20911	L28323
20912	L28325
20913	L28326
20914	L28327
20915	L28328
20916	L28331
20917	L28332
20918	L28334
20919	L28335
20920	L28336
20921	L28337
20922	L28339
20923	L28340
20924	L28342
20925	L28343
20926	L28345
20927	L28347
20928	L28348
20929	L28350
20930	L28351
20931	L28352
20932	L28354
20933	L28357
20934	L28360
20935	L28361
20936	L28362
20937	L28363
20938	L28365
20939	L28366
20940	L28367
20941	L28369
20942	L28370
20943	L28371
20944	L28372
20945	L28374
20946	L28377
20947	L28380
20948	L28382
20949	L28383
20950	L28385
20951	L28386
20952	L28387
20953	L28389
20954	L28391
20955	L28392
20956	L28393
20957	L28394
20958	L28395
20959	L28396
20960	L28398
20961	L28399
20962	L28400
20963	L28402
20964	L28403
20965	L28405
20966	L28409
20967	L28413
20968	L28415
20969	L28416
20970	L28418
20971	L28420
20972	L28421
20973	L28422
20974	L28423
20975	L28425
20976	L28427
20977	L28429
20978	L28430
20979	L28432
20980	L28433
20981	L28434
20982	L28435
20983	L28436
20984	L28437
20985	L28438
20986	L28439
20987	L28440
20988	L28441
20989	L28442
20990	L28443
20991	L28446
20992	L28447
20993	L28448
20994	L28449
20995	L28450
20996	L28454
20997	L28456
20998	L28457
20999	L28458
21000	L28460
21001	L28461
21002	L28463
21003	L28464
21004	L28465
21005	L28466
21006	L28468
21007	L28469
21008	L28471
21009	L28473
21010	L28475
21011	L28477
21012	L28479
21013	L28481
21014	L28482
21015	L28484
21016	L28485
21017	L28486
21018	L28487
21019	L28490
21020	L28491
21021	L28494
21022	L28495
21023	L28497
21024	L28500
21025	L28502
21026	L28503
21027	L28504
21028	L28506
21029	L28507
21030	L28509
21031	L28510
21032	L28511
21033	L28513
21034	L28514
21035	L28515
21036	L28517
21037	L28519
21038	L28520
21039	L28521
21040	L28522
21041	L28523
21042	L28524
21043	L28526
21044	L28528
21045	L28530
21046	L28531
21047	L28534
21048	L28535
21049	L28536
21050	L28538
21051	L28539
21052	L28540
21053	L28541
21054	L28543
21055	L28544
21056	L28545
21057	L28546
21058	L28548
21059	L28549
21060	L28550
21061	L28551
21062	L28552
21063	L28553
21064	L28554
21065	L28555
21066	L28557
21067	L28559
21068	L28560
21069	L28561
21070	L28562
21071	L28563
21072	L28567
21073	L28568
21074	L28569
21075	L28570
21076	L28572
21077	L28573
21078	L28574
21079	L28575
21080	L28577
21081	L28579
21082	L28580
21083	L28582
21084	L28583
21085	L28585
21086	L28586
21087	L28587
21088	L28588
21089	L28591
21090	L28592
21091	L28593
21092	L28595
21093	L28596
21094	L28597
21095	L28599
21096	L28600
21097	L28602
21098	L28603
21099	L28605
21100	L28606
21101	L28607
21102	L28609
21103	L28610
21104	L28611
21105	L28612
21106	L28614
21107	L28616
21108	L28618
21109	L28619
21110	L28621
21111	L28623
21112	L28624
21113	L28625
21114	L28627
21115	L28629
21116	L28631
21117	L28632
21118	L28634
21119	L28635
21120	L28638
21121	L28640
21122	L28641
21123	L28643
21124	L28644
21125	L28646
21126	L28647
21127	L28648
21128	L28652
21129	L28653
21130	L28655
21131	L28657
21132	L28658
21133	L28660
21134	L28661
21135	L28663
21136	L28665
21137	L28667
21138	L28668
21139	L28669
21140	L28670
21141	L28671
21142	L28674
21143	L28675
21144	L28678
21145	L28681
21146	L28682
21147	L28684
21148	L28685
21149	L28686
21150	L28687
21151	L28689
21152	L28690
21153	L28693
21154	L28694
21155	L28697
21156	L28701
21157	L28705
21158	L28721
21159	L28726
21160	L28729
21161	L28733
21162	L28778
21163	L28790
21164	L28795
21165	L28796
21166	L28802
21167	L28804
21168	L28810
21169	L28811
21170	L28814
21171	L28832
21172	L28850
21173	L28858
21174	L28864
21175	L28870
21176	L28887
21177	L28903
21178	L28907
21179	L28910
21180	L28920
21181	L28927
21182	L28930
21183	L28937
21184	L28940
21185	L28964
21186	L28991
21187	L29002
21188	L29015
21189	L29019
21190	L29022
21191	L29025
21192	L29042
21193	L29045
21194	L29052
21195	L29054
21196	L29056
21197	L29061
21198	L29068
21199	L29079
21200	L29084
21201	L29096
21202	L29110
21203	L29117
21204	L29119
21205	L29121
21206	L29123
21207	L29124
21208	L29125
21209	L29128
21210	L29143
21211	L29146
21212	L29150
21213	L29152
21214	L29167
21215	L29171
21216	L29183
21217	L29186
21218	L29187
21219	L29189
21220	L29190
21221	L29195
21222	L29197
21223	L29200
21224	L29203
21225	L29204
21226	L29208
21227	L29209
21228	L29210
21229	L29217
21230	L29222
21231	L29226
21232	L29230
21233	L29232
21234	L29238
21235	L29241
21236	L29244
21237	L29250
21238	L29252
21239	L29253
21240	L29259
21241	L29273
21242	L29274
21243	L29276
21244	L29278
21245	L29286
21246	L29288
21247	L29302
21248	L29305
21249	L29306
21250	L29309
21251	L29312
21252	L29317
21253	L29322
21254	L29324
21255	L29325
21256	L29327
21257	L29328
21258	L29335
21259	L29340
21260	L29341
21261	L29343
21262	L29345
21263	L29346
21264	L29348
21265	L29349
21266	L29350
21267	L29354
21268	L29355
21269	L29358
21270	L29362
21271	L29363
21272	L29366
21273	L29368
21274	L29369
21275	L29370
21276	L29373
21277	L29377
21278	L29379
21279	L29380
21280	L29381
21281	L29384
21282	L29387
21283	L29389
21284	L29394
21285	L29396
21286	L29404
21287	L29406
21288	L29415
21289	L29416
21290	L29417
21291	L29419
21292	L29421
21293	L29423
21294	L29427
21295	L29428
21296	L29429
21297	L29430
21298	L29432
21299	L29433
21300	L29434
21301	L29435
21302	L29436
21303	L29437
21304	L29438
21305	L29439
21306	L29441
21307	L29443
21308	L29445
21309	L29446
21310	L29448
21311	L29450
21312	L29451
21313	L29452
21314	L29453
21315	L29454
21316	L29455
21317	L29456
21318	L29457
21319	L29458
21320	L29459
21321	L29460
21322	L29462
21323	L29463
21324	L29464
21325	L29465
21326	L29466
21327	L29468
21328	L29469
21329	L29470
21330	L29474
21331	L29475
21332	L29477
21333	L29478
21334	L29479
21335	L29482
21336	L29483
21337	L29484
21338	L29485
21339	L29486
21340	L29487
21341	L29488
21342	L29489
21343	L29490
21344	L29492
21345	L29494
21346	L29495
21347	L29497
21348	L29498
21349	L29499
21350	L29502
21351	L29503
21352	L29504
21353	L29505
21354	L29506
21355	L29507
21356	L29508
21357	L29509
21358	L29510
21359	L29511
21360	L29512
21361	L29514
21362	L29515
21363	L29516
21364	L29517
21365	L29518
21366	L29519
21367	L29520
21368	L29523
21369	L29524
21370	L29525
21371	L29527
21372	L29530
21373	L29531
21374	L29532
21375	L29533
21376	L29534
21377	L29537
21378	L29538
21379	L29539
21380	L29540
21381	L29541
21382	L29542
21383	L29543
21384	L29544
21385	L29545
21386	L29546
21387	L29547
21388	L29549
21389	L29553
21390	L29554
21391	L29557
21392	L29558
21393	L29559
21394	L29562
21395	L29563
21396	L29565
21397	L29566
21398	L29568
21399	L29569
21400	L29570
21401	L29572
21402	L29574
21403	L29575
21404	L29576
21405	L29578
21406	L29579
21407	L29580
21408	L29581
21409	L29583
21410	L29584
21411	L29585
21412	L29587
21413	L29590
21414	L29591
21415	L29592
21416	L29593
21417	L29594
21418	L29596
21419	L29600
21420	L29601
21421	L29603
21422	L29604
21423	L29606
21424	L29607
21425	L29608
21426	L29609
21427	L29610
21428	L29611
21429	L29612
21430	L29613
21431	L29614
21432	L29617
21433	L29618
21434	L29619
21435	L29620
21436	L29622
21437	L29623
21438	L29624
21439	L29625
21440	L29626
21441	L29627
21442	L29628
21443	L29629
21444	L29631
21445	L29632
21446	L29633
21447	L29634
21448	L29636
21449	L29638
21450	L29639
21451	L29640
21452	L29641
21453	L29642
21454	L29644
21455	L29645
21456	L29646
21457	L29648
21458	L29649
21459	L29651
21460	L29652
21461	L29653
21462	L29654
21463	L29655
21464	L29656
21465	L29657
21466	L29660
21467	L29662
21468	L29663
21469	L29664
21470	L29665
21471	L29666
21472	L29668
21473	L29669
21474	L29671
21475	L29673
21476	L29675
21477	L29677
21478	L29679
21479	L29681
21480	L29682
21481	L29683
21482	L29684
21483	L29685
21484	L29686
21485	L29687
21486	L29688
21487	L29689
21488	L29690
21489	L29692
21490	L29693
21491	L29694
21492	L29695
21493	L29698
21494	L29700
21495	L29701
21496	L29702
21497	L29703
21498	L29704
21499	L29705
21500	L29706
21501	L29707
21502	L29708
21503	L29709
21504	L29710
21505	L29711
21506	L29712
21507	L29713
21508	L29714
21509	L29716
21510	L29718
21511	L29719
21512	L29722
21513	L29724
21514	L29726
21515	L29727
21516	L29728
21517	L29729
21518	L29730
21519	L29731
21520	L29732
21521	L29734
21522	L29735
21523	L29737
21524	L29739
21525	L29740
21526	L29741
21527	L29742
21528	L29743
21529	L29747
21530	L29750
21531	L29752
21532	L29753
21533	L29754
21534	L29755
21535	L29757
21536	L29758
21537	L29759
21538	L29760
21539	L29761
21540	L29763
21541	L29765
21542	L29766
21543	L29767
21544	L29768
21545	L29769
21546	L29771
21547	L29773
21548	L29774
21549	L29775
21550	L29777
21551	L29778
21552	L29781
21553	L29782
21554	L29783
21555	L29785
21556	L29787
21557	L29788
21558	L29790
21559	L29792
21560	L29793
21561	L29795
21562	L29797
21563	L29798
21564	L29799
21565	L29800
21566	L29802
21567	L29804
21568	L29805
21569	L29806
21570	L29807
21571	L29808
21572	L29809
21573	L29810
21574	L29811
21575	L29812
21576	L29814
21577	L29815
21578	L29817
21579	L29819
21580	L29820
21581	L29821
21582	L29823
21583	L29824
21584	L29825
21585	L29827
21586	L29828
21587	L29830
21588	L29831
21589	L29832
21590	L29833
21591	L29834
21592	L29837
21593	L29840
21594	L29842
21595	L29844
21596	L29845
21597	L29846
21598	L29847
21599	L29848
21600	L29850
21601	L29851
21602	L29852
21603	L29853
21604	L29854
21605	L29855
21606	L29856
21607	L29858
21608	L29859
21609	L29860
21610	L29862
21611	L29863
21612	L29864
21613	L29865
21614	L29866
21615	L29868
21616	L29869
21617	L29871
21618	L29872
21619	L29873
21620	L29874
21621	L29876
21622	L29877
21623	L29878
21624	L29879
21625	L29880
21626	L29881
21627	L29882
21628	L29883
21629	L29884
21630	L29885
21631	L29886
21632	L29887
21633	L29888
21634	L29889
21635	L29890
21636	L29892
21637	L29893
21638	L29895
21639	L29896
21640	L29897
21641	L29898
21642	L29899
21643	L29900
21644	L29901
21645	L29903
21646	L29904
21647	L29905
21648	L29906
21649	L29907
21650	L29908
21651	L29909
21652	L29912
21653	L29913
21654	L29914
21655	L29915
21656	L29916
21657	L29917
21658	L29919
21659	L29920
21660	L29921
21661	L29922
21662	L29923
21663	L29924
21664	L29925
21665	L29928
21666	L29929
21667	L29931
21668	L29932
21669	L29933
21670	L29936
21671	L29937
21672	L29939
21673	L29940
21674	L29942
21675	L29943
21676	L29944
21677	L29945
21678	L29947
21679	L29948
21680	L29949
21681	L29950
21682	L29951
21683	L29953
21684	L29955
21685	L29956
21686	L29958
21687	L29959
21688	L29960
21689	L29961
21690	L29963
21691	L29964
21692	L29967
21693	L29968
21694	L29969
21695	L29970
21696	L29971
21697	L29972
21698	L29973
21699	L29975
21700	L29976
21701	L29977
21702	L29978
21703	L29979
21704	L29981
21705	L29982
21706	L29983
21707	L29985
21708	L29987
21709	L29988
21710	L29990
21711	L29991
21712	L29992
21713	L29993
21714	L29994
21715	L29995
21716	L29996
21717	L29998
21718	L29999
21719	L30000
21720	L30003
21721	L30004
21722	L30007
21723	L30009
21724	L30010
21725	L30014
21726	L30015
21727	L30018
21728	L30020
21729	L30021
21730	L30023
21731	L30024
21732	L30025
21733	L30027
21734	L30028
