lind	locus
8423	L37326
8424	L37329
8425	L37334
8426	L37342
8427	L37346
8428	L37348
8429	L37353
8430	L37356
8431	L37357
8432	L37360
8433	L37363
8434	L37366
8435	L37373
8436	L37376
8437	L37382
8438	L37384
8439	L37386
8440	L37396
8441	L37401
8442	L37402
8443	L37403
8444	L37407
8445	L37408
8446	L37414
8447	L37416
8448	L37419
8449	L37428
8450	L37435
8451	L37436
8452	L37443
8453	L37444
8454	L37448
8455	L37451
8456	L37454
8457	L37457
8458	L37471
8459	L37473
8460	L37474
8461	L37480
8462	L37482
8463	L37485
8464	L37486
8465	L37489
8466	L37494
8467	L37501
8468	L37516
8469	L37519
8470	L37533
8471	L37536
8472	L37537
8473	L37552
8474	L37555
8475	L37560
8476	L37563
8477	L37567
8478	L37573
8479	L37578
8480	L37582
8481	L37591
8482	L37592
8483	L37593
8484	L37605
8485	L37612
8486	L37614
8487	L37616
8488	L37619
8489	L37622
8490	L37624
8491	L37625
8492	L37626
8493	L37627
8494	L37629
8495	L37632
8496	L37633
8497	L37634
8498	L37638
8499	L37641
8500	L37653
8501	L37672
8502	L37674
8503	L37675
8504	L37680
8505	L37681
8506	L37689
8507	L37691
8508	L37692
8509	L37695
8510	L37697
8511	L37700
8512	L37703
8513	L37715
8514	L37719
8515	L37727
8516	L37729
8517	L37731
8518	L37733
8519	L37736
8520	L37739
8521	L37740
8522	L37741
8523	L37750
8524	L37753
8525	L37756
8526	L37761
8527	L37765
8528	L37766
8529	L37770
8530	L37775
8531	L37778
8532	L37779
8533	L37782
8534	L37788
8535	L37790
8536	L37791
8537	L37798
8538	L37799
8539	L37801
8540	L37803
8541	L37806
8542	L37811
8543	L37815
8544	L37817
8545	L37820
8546	L37822
8547	L37829
8548	L37834
8549	L37839
8550	L37841
8551	L37844
8552	L37845
8553	L37851
8554	L37854
8555	L37855
8556	L37856
8557	L37857
8558	L37859
8559	L37866
8560	L37867
8561	L37869
8562	L37871
8563	L37877
8564	L37888
8565	L37893
8566	L37905
8567	L37909
8568	L37910
8569	L37920
8570	L37925
8571	L37933
8572	L37934
8573	L37935
8574	L37938
8575	L37953
8576	L37954
8577	L37963
8578	L37964
8579	L37967
8580	L37971
8581	L37973
8582	L37979
8583	L37988
8584	L37993
8585	L38006
8586	L38013
8587	L38015
8588	L38019
8589	L38022
8590	L38024
8591	L38028
8592	L38029
8593	L38030
8594	L38035
8595	L38038
8596	L38047
8597	L38050
8598	L38052
8599	L38059
8600	L38072
8601	L38074
8602	L38082
8603	L38083
8604	L38085
8605	L38099
8606	L38103
8607	L38106
8608	L38113
8609	L38121
8610	L38132
8611	L38135
8612	L38139
8613	L38145
8614	L38147
8615	L38149
8616	L38155
8617	L38161
8618	L38167
8619	L38171
8620	L38175
8621	L38184
8622	L38190
8623	L38193
8624	L38195
8625	L38197
8626	L38199
8627	L38201
8628	L38204
8629	L38208
8630	L38210
8631	L38217
8632	L38221
8633	L38222
8634	L38226
8635	L38234
8636	L38243
8637	L38246
8638	L38250
8639	L38257
8640	L38259
8641	L38261
8642	L38271
8643	L38272
8644	L38275
8645	L38279
8646	L38288
8647	L38290
8648	L38293
8649	L38294
8650	L38300
8651	L38301
8652	L38316
8653	L38318
8654	L38324
8655	L38333
8656	L38336
8657	L38340
8658	L38347
8659	L38352
8660	L38356
8661	L38358
8662	L38359
8663	L38361
8664	L38364
8665	L38367
8666	L38368
8667	L38371
8668	L38372
8669	L38376
8670	L38384
8671	L38395
8672	L38408
8673	L38409
8674	L38411
8675	L38412
8676	L38413
8677	L38417
8678	L38424
8679	L38431
8680	L38437
8681	L38438
8682	L38441
8683	L38442
8684	L38443
8685	L38447
8686	L38449
8687	L38450
8688	L38452
8689	L38458
8690	L38459
8691	L38461
8692	L38464
8693	L38468
8694	L38479
8695	L38488
8696	L38493
8697	L38495
8698	L38496
8699	L38507
8700	L38512
8701	L38516
8702	L38517
8703	L38518
8704	L38519
8705	L38524
8706	L38528
8707	L38530
8708	L38538
8709	L38544
8710	L38545
8711	L38547
8712	L38549
8713	L38550
8714	L38554
8715	L38560
8716	L38563
8717	L38570
8718	L38578
8719	L38583
8720	L38586
8721	L38589
8722	L38591
8723	L38593
8724	L38599
8725	L38601
8726	L38604
8727	L38618
8728	L38620
8729	L38622
8730	L38634
8731	L38651
8732	L38657
8733	L38658
8734	L38665
8735	L38668
8736	L38670
8737	L38676
8738	L38697
8739	L38700
8740	L38701
8741	L38706
8742	L38713
8743	L38714
8744	L38718
8745	L38719
8746	L38721
8747	L38723
8748	L38727
8749	L38728
8750	L38732
8751	L38734
8752	L38736
8753	L38742
8754	L38758
8755	L38761
8756	L38763
8757	L38768
8758	L38769
8759	L38771
8760	L38776
8761	L38778
8762	L38782
8763	L38784
8764	L38790
8765	L38794
8766	L38795
8767	L38802
8768	L38804
8769	L38806
8770	L38809
8771	L38810
8772	L38813
8773	L38814
8774	L38817
8775	L38823
8776	L38825
8777	L38827
8778	L38831
8779	L38836
8780	L38839
8781	L38840
8782	L38842
8783	L38844
8784	L38845
8785	L38849
8786	L38851
8787	L38854
8788	L38859
8789	L38862
8790	L38865
8791	L38867
8792	L38873
8793	L38876
8794	L38881
8795	L38885
8796	L38887
8797	L38895
8798	L38897
8799	L38899
8800	L38911
8801	L38912
8802	L38914
8803	L38917
8804	L38919
8805	L38920
8806	L38923
8807	L38935
8808	L38942
8809	L38943
8810	L38945
8811	L38946
8812	L38949
8813	L38951
8814	L38953
8815	L38955
8816	L38958
8817	L38963
8818	L38967
8819	L38969
8820	L38972
8821	L38992
8822	L38994
8823	L39000
8824	L39001
8825	L39004
8826	L39008
8827	L39009
8828	L39011
8829	L39014
8830	L39015
8831	L39017
8832	L39019
8833	L39020
8834	L39021
8835	L39027
8836	L39029
8837	L39031
8838	L39032
8839	L39034
8840	L39036
8841	L39042
8842	L39053
8843	L39055
8844	L39058
8845	L39066
8846	L39069
8847	L39080
8848	L39082
8849	L39091
8850	L39093
8851	L39094
8852	L39098
8853	L39101
8854	L39104
8855	L39107
8856	L39110
8857	L39117
8858	L39119
8859	L39122
8860	L39124
8861	L39130
8862	L39133
8863	L39141
8864	L39143
8865	L39145
8866	L39149
8867	L39150
8868	L39151
8869	L39156
8870	L39160
8871	L39163
8872	L39164
8873	L39168
8874	L39170
8875	L39173
8876	L39180
8877	L39187
8878	L39189
8879	L39191
8880	L39197
8881	L39199
8882	L39200
8883	L39202
8884	L39212
8885	L39216
8886	L39219
8887	L39222
8888	L39236
8889	L39238
8890	L39240
8891	L39243
8892	L39259
8893	L39266
8894	L39270
8895	L39280
8896	L39283
8897	L39293
8898	L39295
8899	L39297
8900	L39300
8901	L39307
8902	L39308
8903	L39310
8904	L39321
8905	L39322
8906	L39323
8907	L39325
8908	L39328
8909	L39332
8910	L39333
8911	L39335
8912	L39336
8913	L39339
8914	L39343
8915	L39344
8916	L39357
8917	L39365
8918	L39369
8919	L39371
8920	L39381
8921	L39391
8922	L39394
8923	L39400
8924	L39401
8925	L39408
8926	L39419
8927	L39420
8928	L39421
8929	L39422
8930	L39426
8931	L39427
8932	L39433
8933	L39435
8934	L39441
8935	L39442
8936	L39446
8937	L39448
8938	L39453
8939	L39454
8940	L39455
8941	L39458
8942	L39467
8943	L39468
8944	L39471
8945	L39473
8946	L39495
8947	L39498
8948	L39503
8949	L39505
8950	L39508
8951	L39510
8952	L39514
8953	L39520
8954	L39523
8955	L39524
8956	L39525
8957	L39529
8958	L39530
8959	L39537
8960	L39539
8961	L39544
8962	L39553
8963	L39567
8964	L39585
8965	L39586
8966	L39594
8967	L39596
8968	L39598
8969	L39614
8970	L39617
8971	L39636
8972	L39639
8973	L39642
8974	L39648
8975	L39654
8976	L39656
8977	L39657
8978	L39658
8979	L39660
8980	L39664
8981	L39667
8982	L39671
8983	L39672
8984	L39682
8985	L39684
8986	L39687
8987	L39697
8988	L39699
8989	L39701
8990	L39702
8991	L39707
8992	L39714
8993	L39716
8994	L39719
8995	L39720
8996	L39728
8997	L39732
8998	L39733
8999	L39735
9000	L39736
9001	L39742
9002	L39743
9003	L39745
9004	L39751
9005	L39755
9006	L39760
9007	L39771
9008	L39773
9009	L39774
9010	L39779
9011	L39795
9012	L39802
9013	L39807
9014	L39817
9015	L39820
9016	L39824
9017	L39829
9018	L39832
9019	L39841
9020	L39846
9021	L39848
9022	L39850
9023	L39854
9024	L39858
9025	L39860
9026	L39868
9027	L39874
9028	L39878
9029	L39881
9030	L39882
9031	L39886
9032	L39891
9033	L39892
9034	L39896
9035	L39912
9036	L39914
9037	L39935
9038	L39938
9039	L39941
9040	L39944
9041	L39947
9042	L39949
9043	L39950
9044	L39954
9045	L39955
9046	L39959
9047	L39963
9048	L39966
9049	L39968
9050	L39976
9051	L39978
9052	L39980
9053	L39981
9054	L39983
9055	L39992
9056	L39994
9057	L40010
9058	L40015
9059	L40024
9060	L40026
9061	L40033
9062	L40036
9063	L40038
9064	L40043
9065	L40045
9066	L40046
9067	L40049
9068	L40050
9069	L40055
9070	L40056
9071	L40063
9072	L40068
9073	L40070
9074	L40071
9075	L40074
9076	L40082
9077	L40089
9078	L40096
9079	L40099
9080	L40100
9081	L40106
9082	L40112
9083	L40113
9084	L40114
9085	L40120
9086	L40122
9087	L40129
9088	L40144
9089	L40145
9090	L40149
9091	L40152
9092	L40155
9093	L40160
9094	L40161
9095	L40165
9096	L40166
9097	L40168
9098	L40173
9099	L40178
9100	L40180
9101	L40181
9102	L40190
9103	L40195
9104	L40196
9105	L40198
9106	L40199
9107	L40200
9108	L40201
9109	L40202
9110	L40204
9111	L40211
9112	L40212
9113	L40216
9114	L40219
9115	L40225
9116	L40228
9117	L40232
9118	L40234
9119	L40236
9120	L40237
9121	L40242
9122	L40245
9123	L40247
9124	L40249
9125	L40252
9126	L40256
9127	L40261
9128	L40262
9129	L40266
9130	L40271
9131	L40273
9132	L40274
9133	L40276
9134	L40277
9135	L40280
9136	L40281
9137	L40282
9138	L40284
9139	L40285
9140	L40286
9141	L40294
9142	L40296
9143	L40299
9144	L40300
9145	L40302
9146	L40306
9147	L40312
9148	L40317
9149	L40319
9150	L40320
9151	L40326
9152	L40332
9153	L40333
9154	L40334
9155	L40343
9156	L40344
9157	L40346
9158	L40351
9159	L40357
9160	L40371
9161	L40374
9162	L40378
9163	L40380
9164	L40381
9165	L40384
9166	L40386
9167	L40391
9168	L40392
9169	L40397
9170	L40402
9171	L40403
9172	L40406
9173	L40407
9174	L40408
9175	L40411
9176	L40417
9177	L40423
9178	L40424
9179	L40425
9180	L40430
9181	L40431
9182	L40433
9183	L40438
9184	L40454
9185	L40462
9186	L40464
9187	L40468
9188	L40471
9189	L40482
9190	L40483
9191	L40490
9192	L40493
9193	L40494
9194	L40497
9195	L40499
9196	L40501
9197	L40504
9198	L40506
9199	L40509
9200	L40518
9201	L40525
9202	L40530
9203	L40532
9204	L40537
9205	L40539
9206	L40544
9207	L40557
9208	L40586
9209	L40589
9210	L40592
9211	L40598
9212	L40606
9213	L40607
9214	L40611
9215	L40613
9216	L40614
9217	L40615
9218	L40620
9219	L40631
9220	L40634
9221	L40640
9222	L40642
9223	L40643
9224	L40650
9225	L40655
9226	L40657
9227	L40659
9228	L40660
9229	L40666
9230	L40667
9231	L40673
9232	L40683
9233	L40695
9234	L40706
9235	L40717
9236	L40724
9237	L40725
9238	L40732
9239	L40735
9240	L40736
9241	L40742
9242	L40745
9243	L40748
9244	L40755
9245	L40757
9246	L40760
9247	L40762
9248	L40764
9249	L40767
9250	L40769
9251	L40771
9252	L40773
9253	L40778
9254	L40782
9255	L40784
9256	L40786
9257	L40788
9258	L40791
9259	L40797
9260	L40803
9261	L40807
9262	L40808
9263	L40813
9264	L40821
9265	L40823
9266	L40824
9267	L40834
9268	L40841
9269	L40843
9270	L40850
9271	L40858
9272	L40861
9273	L40862
9274	L40864
9275	L40866
9276	L40874
9277	L40876
9278	L40883
9279	L40885
9280	L40891
9281	L40902
9282	L40911
9283	L40914
9284	L40916
9285	L40919
9286	L40920
9287	L40924
9288	L40925
9289	L40926
9290	L40928
9291	L40933
9292	L40934
9293	L40939
9294	L40944
9295	L40946
9296	L40951
9297	L40955
9298	L40956
9299	L40957
9300	L40961
9301	L40963
9302	L40968
9303	L40970
9304	L40975
9305	L40977
9306	L40982
9307	L40994
9308	L40997
9309	L41001
9310	L41007
9311	L41016
9312	L41021
9313	L41022
9314	L41024
9315	L41026
9316	L41028
9317	L41034
9318	L41039
9319	L41045
9320	L41046
9321	L41048
9322	L41051
9323	L41053
9324	L41058
9325	L41064
9326	L41067
9327	L41076
9328	L41079
9329	L41087
9330	L41092
9331	L41097
9332	L41098
9333	L41104
9334	L41110
9335	L41118
9336	L41125
9337	L41128
9338	L41130
9339	L41134
9340	L41143
9341	L41145
9342	L41151
9343	L41155
9344	L41172
9345	L41175
9346	L41177
9347	L41182
9348	L41185
9349	L41188
9350	L41192
9351	L41195
9352	L41196
9353	L41212
9354	L41215
9355	L41221
9356	L41229
9357	L41235
9358	L41238
9359	L41239
9360	L41242
9361	L41245
9362	L41247
9363	L41251
9364	L41252
9365	L41256
9366	L41259
9367	L41261
9368	L41265
9369	L41269
9370	L41273
9371	L41274
9372	L41279
9373	L41297
9374	L41300
9375	L41305
9376	L41316
9377	L41321
9378	L41330
9379	L41333
9380	L41338
9381	L41342
9382	L41346
9383	L41351
9384	L41354
9385	L41355
9386	L41356
9387	L41362
9388	L41365
9389	L41367
9390	L41375
9391	L41377
9392	L41381
9393	L41384
9394	L41387
9395	L41390
9396	L41393
9397	L41395
9398	L41402
9399	L41405
9400	L41406
9401	L41411
9402	L41413
9403	L41414
9404	L41421
9405	L41427
9406	L41435
9407	L41440
9408	L41442
9409	L41448
9410	L41453
9411	L41456
9412	L41459
9413	L41462
9414	L41467
9415	L41471
9416	L41474
9417	L41476
9418	L41477
9419	L41480
9420	L41481
9421	L41489
9422	L41490
9423	L41497
9424	L41500
9425	L41501
9426	L41506
9427	L41508
9428	L41510
9429	L41512
9430	L41516
9431	L41524
9432	L41525
9433	L41527
9434	L41529
9435	L41534
9436	L41538
9437	L41543
9438	L41548
9439	L41550
9440	L41555
9441	L41557
9442	L41558
9443	L41560
9444	L41562
9445	L41570
9446	L41571
9447	L41579
9448	L41584
9449	L41592
9450	L41593
9451	L41595
9452	L41596
9453	L41603
9454	L41609
9455	L41611
9456	L41612
9457	L41616
9458	L41617
9459	L41618
9460	L41619
9461	L41623
9462	L41624
9463	L41627
9464	L41630
9465	L41639
9466	L41640
9467	L41644
9468	L41655
9469	L41664
9470	L41669
9471	L41672
9472	L41674
9473	L41677
9474	L41678
9475	L41682
9476	L41689
9477	L41690
9478	L41692
9479	L41704
9480	L41707
9481	L41714
9482	L41715
9483	L41720
9484	L41722
9485	L41723
9486	L41730
9487	L41742
9488	L41745
9489	L41754
9490	L41756
9491	L41757
9492	L41759
9493	L41763
9494	L41764
9495	L41767
9496	L41774
9497	L41775
9498	L41782
9499	L41790
9500	L41800
9501	L41804
9502	L41805
9503	L41807
9504	L41808
9505	L41810
9506	L41816
9507	L41820
9508	L41828
9509	L41832
9510	L41835
9511	L41836
9512	L41838
9513	L41840
9514	L41846
9515	L41848
9516	L41853
9517	L41860
9518	L41862
9519	L41864
9520	L41867
9521	L41868
9522	L41877
9523	L41885
9524	L41889
9525	L41892
9526	L41894
9527	L41895
9528	L41900
9529	L41906
9530	L41910
9531	L41911
9532	L41915
9533	L41916
9534	L41917
9535	L41926
9536	L41927
9537	L41931
9538	L41935
9539	L41936
9540	L41945
9541	L41949
9542	L41961
9543	L41967
9544	L41983
9545	L41988
9546	L41989
9547	L41998
9548	L41999
9549	L42002
9550	L42003
9551	L42004
9552	L42007
9553	L42017
9554	L42019
9555	L42022
9556	L42023
9557	L42025
9558	L42026
9559	L42028
9560	L42030
9561	L42039
9562	L42040
9563	L42042
9564	L42044
9565	L42061
9566	L42062
9567	L42067
9568	L42068
9569	L42070
9570	L42072
9571	L42079
9572	L42093
9573	L42097
9574	L42099
9575	L42104
9576	L42114
9577	L42115
9578	L42117
9579	L42119
9580	L42124
9581	L42127
9582	L42128
9583	L42129
9584	L42133
9585	L42134
9586	L42135
9587	L42136
9588	L42138
9589	L42145
9590	L42150
9591	L42158
9592	L42161
9593	L42166
9594	L42167
9595	L42171
9596	L42173
9597	L42184
9598	L42188
9599	L42189
9600	L42197
9601	L42201
9602	L42205
9603	L42210
9604	L42212
9605	L42214
9606	L42221
9607	L42222
9608	L42223
9609	L42227
9610	L42229
9611	L42233
9612	L42236
9613	L42240
9614	L42245
9615	L42248
9616	L42249
9617	L42253
9618	L42254
9619	L42255
9620	L42258
9621	L42260
9622	L42261
9623	L42262
9624	L42263
9625	L42265
9626	L42267
9627	L42268
9628	L42274
9629	L42275
9630	L42277
9631	L42282
9632	L42289
9633	L42298
9634	L42302
9635	L42306
9636	L42308
9637	L42310
9638	L42314
9639	L42315
9640	L42317
9641	L42321
9642	L42329
9643	L42334
9644	L42340
9645	L42345
9646	L42349
9647	L42351
9648	L42355
9649	L42358
9650	L42362
9651	L42363
9652	L42364
9653	L42367
9654	L42368
9655	L42369
9656	L42381
9657	L42382
9658	L42390
9659	L42391
9660	L42392
9661	L42395
9662	L42405
9663	L42413
9664	L42416
9665	L42423
9666	L42425
9667	L42428
9668	L42432
9669	L42437
9670	L42441
9671	L42442
9672	L42449
9673	L42457
9674	L42458
9675	L42472
9676	L42474
9677	L42478
9678	L42480
9679	L42486
9680	L42494
9681	L42499
9682	L42500
9683	L42502
9684	L42504
9685	L42505
9686	L42506
9687	L42525
9688	L42526
9689	L42530
9690	L42535
9691	L42540
9692	L42541
9693	L42544
9694	L42549
9695	L42556
9696	L42561
9697	L42566
9698	L42569
9699	L42570
9700	L42573
9701	L42574
9702	L42584
9703	L42591
9704	L42595
9705	L42599
9706	L42600
9707	L42601
9708	L42608
9709	L42611
9710	L42616
9711	L42620
9712	L42622
9713	L42623
9714	L42634
9715	L42641
9716	L42645
9717	L42646
9718	L42650
9719	L42652
9720	L42658
9721	L42661
9722	L42666
9723	L42668
9724	L42670
9725	L42672
9726	L42675
9727	L42687
9728	L42698
9729	L42702
9730	L42704
9731	L42705
9732	L42706
9733	L42708
9734	L42709
9735	L42711
9736	L42715
9737	L42723
9738	L42725
9739	L42726
9740	L42729
9741	L42741
9742	L42742
9743	L42743
9744	L42754
9745	L42756
9746	L42762
9747	L42764
9748	L42766
9749	L42768
9750	L42781
9751	L42788
9752	L42791
9753	L42796
9754	L42799
9755	L42802
9756	L42806
9757	L42809
9758	L42813
9759	L42814
9760	L42816
9761	L42817
9762	L42821
9763	L42834
9764	L42835
9765	L42841
9766	L42844
9767	L42845
9768	L42847
9769	L42849
9770	L42851
9771	L42855
9772	L42864
9773	L42865
9774	L42868
9775	L42869
9776	L42871
9777	L42879
9778	L42880
9779	L42888
9780	L42897
9781	L42898
9782	L42899
9783	L42900
9784	L42907
9785	L42911
9786	L42912
9787	L42914
9788	L42916
9789	L42923
9790	L42927
9791	L42929
9792	L42930
9793	L42936
9794	L42939
9795	L42944
9796	L42948
9797	L42953
9798	L42957
9799	L42960
9800	L42964
9801	L42966
9802	L42969
9803	L42976
9804	L42979
9805	L42981
9806	L42999
9807	L43008
9808	L43012
9809	L43020
9810	L43024
9811	L43030
9812	L43037
9813	L43040
9814	L43044
9815	L43046
9816	L43048
9817	L43050
9818	L43053
9819	L43055
9820	L43058
9821	L43066
9822	L43067
9823	L43069
9824	L43079
9825	L43082
9826	L43084
9827	L43087
9828	L43092
9829	L43099
9830	L43101
9831	L43103
9832	L43107
9833	L43109
9834	L43110
9835	L43114
9836	L43116
9837	L43124
9838	L43126
9839	L43127
9840	L43128
9841	L43137
9842	L43143
9843	L43146
9844	L43150
9845	L43153
9846	L43158
9847	L43161
9848	L43163
9849	L43168
9850	L43173
9851	L43175
9852	L43177
9853	L43178
9854	L43185
9855	L43188
9856	L43201
9857	L43204
9858	L43206
9859	L43207
9860	L43208
9861	L43211
9862	L43212
9863	L43218
9864	L43223
9865	L43224
9866	L43225
9867	L43226
9868	L43228
9869	L43232
9870	L43235
9871	L43245
9872	L43250
9873	L43252
9874	L43255
9875	L43261
9876	L43263
9877	L43264
9878	L43267
9879	L43275
9880	L43277
9881	L43280
9882	L43288
9883	L43291
9884	L43296
9885	L43303
9886	L43306
9887	L43307
9888	L43312
9889	L43314
9890	L43318
9891	L43322
9892	L43336
9893	L43339
9894	L43344
9895	L43345
9896	L43347
9897	L43349
9898	L43351
9899	L43357
9900	L43362
9901	L43367
9902	L43368
9903	L43369
9904	L43372
9905	L43376
9906	L43381
9907	L43385
9908	L43392
9909	L43397
9910	L43400
9911	L43402
9912	L43404
9913	L43409
9914	L43410
9915	L43415
9916	L43416
9917	L43417
9918	L43424
9919	L43425
9920	L43430
9921	L43434
9922	L43439
9923	L43445
9924	L43447
9925	L43450
9926	L43452
9927	L43453
9928	L43457
9929	L43460
9930	L43462
9931	L43463
9932	L43465
9933	L43469
9934	L43471
9935	L43480
9936	L43482
9937	L43483
9938	L43493
9939	L43494
9940	L43497
9941	L43499
9942	L43510
9943	L43512
9944	L43515
9945	L43516
9946	L43518
9947	L43519
9948	L43520
9949	L43523
9950	L43526
9951	L43530
9952	L43531
9953	L43533
9954	L43538
9955	L43544
9956	L43548
9957	L43553
9958	L43558
9959	L43567
9960	L43573
9961	L43579
9962	L43581
9963	L43584
9964	L43586
9965	L43587
9966	L43590
9967	L43591
9968	L43599
9969	L43600
9970	L43606
9971	L43610
9972	L43611
9973	L43622
9974	L43623
9975	L43624
9976	L43633
9977	L43635
9978	L43639
9979	L43644
9980	L43647
9981	L43651
9982	L43661
9983	L43664
9984	L43675
9985	L43678
9986	L43680
9987	L43684
9988	L43692
9989	L43708
9990	L43711
9991	L43712
9992	L43714
9993	L43722
9994	L43725
9995	L43729
9996	L43744
9997	L43748
9998	L43757
9999	L43759
10000	L43764
10001	L43776
10002	L43780
10003	L43792
10004	L43794
10005	L43796
10006	L43798
10007	L43799
10008	L43811
10009	L43816
10010	L43818
10011	L43820
10012	L43822
10013	L43827
10014	L43829
10015	L43834
10016	L43843
10017	L43844
10018	L43846
10019	L43848
10020	L43854
10021	L43857
10022	L43860
10023	L43865
10024	L43866
10025	L43872
10026	L43875
10027	L43883
10028	L43901
10029	L43904
10030	L43907
10031	L43913
10032	L43914
10033	L43919
10034	L43922
10035	L43934
10036	L43939
10037	L43940
10038	L43942
10039	L43946
10040	L43948
10041	L43953
10042	L43956
10043	L43957
10044	L43979
10045	L43987
10046	L43989
10047	L43990
10048	L43993
10049	L43995
10050	L43997
10051	L44007
10052	L44009
10053	L44010
10054	L44012
10055	L44014
10056	L44021
10057	L44023
10058	L44024
10059	L44028
10060	L44030
10061	L44032
10062	L44033
10063	L44037
10064	L44040
10065	L44058
10066	L44063
10067	L44064
10068	L44066
10069	L44067
10070	L44073
10071	L44078
10072	L44085
10073	L44086
10074	L44087
10075	L44088
10076	L44096
10077	L44098
10078	L44100
10079	L44101
10080	L44104
10081	L44105
10082	L44106
10083	L44116
10084	L44122
10085	L44128
10086	L44130
10087	L44133
10088	L44136
10089	L44138
10090	L44140
10091	L44141
10092	L44148
10093	L44158
10094	L44160
10095	L44162
10096	L44164
10097	L44170
10098	L44174
10099	L44176
10100	L44210
10101	L44222
10102	L44225
10103	L44239
10104	L44245
10105	L44274
10106	L44280
10107	L44321
10108	L44351
10109	L44379
10110	L44382
10111	L44390
10112	L44396
10113	L44415
10114	L44426
10115	L44432
10116	L44436
10117	L44462
10118	L44467
10119	L44468
10120	L44482
10121	L44489
10122	L44490
10123	L44506
10124	L44508
10125	L44509
10126	L44527
10127	L44531
10128	L44547
10129	L44551
10130	L44558
10131	L44576
10132	L44587
10133	L44591
10134	L44601
10135	L44602
10136	L44604
10137	L44609
10138	L44610
10139	L44616
10140	L44617
10141	L44618
10142	L44619
10143	L44621
10144	L44622
10145	L44626
10146	L44628
10147	L44633
10148	L44634
10149	L44636
10150	L44643
10151	L44645
10152	L44648
10153	L44649
10154	L44652
10155	L44658
10156	L44661
10157	L44663
10158	L44679
10159	L44682
10160	L44687
10161	L44688
10162	L44690
10163	L44694
10164	L44696
10165	L44698
10166	L44704
10167	L44705
10168	L44706
10169	L44712
10170	L44715
10171	L44721
10172	L44737
10173	L44738
10174	L44742
10175	L44744
10176	L44745
10177	L44748
10178	L44749
10179	L44751
10180	L44755
10181	L44756
10182	L44759
10183	L44763
10184	L44767
10185	L44769
10186	L44771
10187	L44772
10188	L44773
10189	L44774
10190	L44778
10191	L44780
10192	L44781
10193	L44783
10194	L44785
10195	L44787
10196	L44791
10197	L44801
10198	L44803
10199	L44817
10200	L44822
10201	L44824
10202	L44827
10203	L44833
10204	L44839
10205	L44840
10206	L44842
10207	L44844
10208	L44848
10209	L44850
10210	L44853
10211	L44854
10212	L44864
10213	L44866
10214	L44868
10215	L44870
10216	L44876
10217	L44879
10218	L44882
10219	L44891
10220	L44893
10221	L44894
10222	L44896
10223	L44897
10224	L44898
10225	L44909
10226	L44912
10227	L44917
10228	L44918
10229	L44924
10230	L44939
10231	L44941
10232	L44942
10233	L44954
10234	L44958
10235	L44960
10236	L44967
10237	L44969
10238	L44972
10239	L44977
10240	L44978
10241	L44981
10242	L44984
10243	L44989
10244	L44993
10245	L44994
10246	L44999
10247	L45000
10248	L45002
10249	L45003
10250	L45004
10251	L45006
10252	L45009
10253	L45018
10254	L45021
10255	L45022
10256	L45032
10257	L45033
10258	L45035
10259	L45037
10260	L45040
10261	L45045
10262	L45052
10263	L45055
10264	L45058
10265	L45061
10266	L45062
10267	L45064
10268	L45069
10269	L45071
10270	L45079
10271	L45082
10272	L45085
10273	L45090
10274	L45092
10275	L45096
10276	L45105
10277	L45107
10278	L45116
10279	L45118
10280	L45119
10281	L45127
10282	L45135
10283	L45143
10284	L45144
10285	L45155
10286	L45161
10287	L45163
10288	L45165
10289	L45178
10290	L45179
10291	L45181
10292	L45185
10293	L45192
10294	L45193
10295	L45204
10296	L45207
10297	L45210
10298	L45214
10299	L45223
10300	L45224
10301	L45226
10302	L45227
10303	L45233
10304	L45241
10305	L45248
10306	L45249
10307	L45264
10308	L45270
10309	L45277
10310	L45282
10311	L45285
10312	L45295
10313	L45301
10314	L45314
10315	L45317
10316	L45321
10317	L45326
10318	L45333
10319	L45340
10320	L45341
10321	L45347
10322	L45350
10323	L45351
10324	L45352
10325	L45353
10326	L45372
10327	L45379
10328	L45380
10329	L45381
10330	L45386
10331	L45389
10332	L45402
10333	L45408
10334	L45410
10335	L45411
10336	L45413
10337	L45419
10338	L45427
10339	L45428
10340	L45429
10341	L45430
10342	L45443
10343	L45444
10344	L45447
10345	L45449
10346	L45454
10347	L45456
10348	L45464
10349	L45479
10350	L45481
10351	L45484
10352	L45485
10353	L45487
10354	L45488
10355	L45493
10356	L45502
10357	L45513
10358	L45516
10359	L45517
10360	L45518
10361	L45522
10362	L45525
10363	L45534
10364	L45535
10365	L45536
10366	L45537
10367	L45546
10368	L45547
10369	L45549
10370	L45550
10371	L45551
10372	L45553
10373	L45557
10374	L45558
10375	L45564
10376	L45571
10377	L45573
10378	L45577
10379	L45584
10380	L45586
10381	L45601
10382	L45603
10383	L45608
10384	L45613
10385	L45614
10386	L45619
10387	L45622
10388	L45624
10389	L45625
10390	L45626
10391	L45628
10392	L45646
10393	L45647
10394	L45649
10395	L45653
10396	L45658
10397	L45661
10398	L45666
10399	L45668
10400	L45673
10401	L45683
10402	L45684
10403	L45690
10404	L45696
10405	L45702
10406	L45706
10407	L45707
10408	L45708
10409	L45710
10410	L45717
10411	L45721
10412	L45722
10413	L45728
10414	L45732
10415	L45736
10416	L45737
10417	L45738
10418	L45744
10419	L45748
10420	L45749
10421	L45756
