lind	locus
2148	L26719
2149	L26741
2150	L26764
2151	L26767
2152	L26770
2153	L26771
2154	L26775
2155	L26776
2156	L26794
2157	L26796
2158	L26803
2159	L26816
2160	L26817
2161	L26836
2162	L26840
2163	L26860
2164	L26864
2165	L26893
2166	L26895
2167	L26899
2168	L26907
2169	L26910
2170	L26939
2171	L26943
2172	L26947
2173	L26972
2174	L26987
2175	L26988
2176	L27022
2177	L27044
2178	L27069
2179	L27079
2180	L27111
2181	L27124
2182	L27132
2183	L27134
2184	L27140
2185	L27156
2186	L27167
2187	L27169
2188	L27171
2189	L27187
2190	L27196
2191	L27212
2192	L27227
2193	L27248
2194	L27251
2195	L27255
2196	L27257
2197	L27279
2198	L27305
2199	L27312
2200	L27316
2201	L27328
2202	L27342
2203	L27377
2204	L27379
2205	L27452
2206	L27464
2207	L27474
2208	L27499
2209	L27512
2210	L27514
2211	L27518
2212	L27522
2213	L27532
2214	L27549
2215	L27562
2216	L27573
2217	L27593
2218	L27603
2219	L27605
2220	L27614
2221	L27625
2222	L27628
2223	L27645
2224	L27671
2225	L27679
2226	L27688
2227	L27696
2228	L27711
2229	L27752
2230	L27762
2231	L27777
2232	L27778
2233	L27784
2234	L27788
2235	L27796
2236	L27827
2237	L27862
2238	L27865
2239	L27907
2240	L27954
2241	L27982
2242	L27987
2243	L28022
2244	L28049
2245	L28050
2246	L28059
2247	L28095
2248	L28103
2249	L28116
2250	L28165
2251	L28194
2252	L28205
2253	L28207
2254	L28217
2255	L28227
2256	L28251
2257	L28261
2258	L28284
2259	L28289
2260	L28309
2261	L28325
2262	L28336
2263	L28345
2264	L28347
2265	L28360
2266	L28366
2267	L28369
2268	L28393
2269	L28394
2270	L28413
2271	L28423
2272	L28434
2273	L28435
2274	L28439
2275	L28473
2276	L28495
2277	L28503
2278	L28514
2279	L28523
2280	L28534
2281	L28546
2282	L28557
2283	L28559
2284	L28567
2285	L28585
2286	L28595
2287	L28602
2288	L28607
2289	L28609
2290	L28616
2291	L28634
2292	L28638
2293	L28652
2294	L28681
2295	L28684
2296	L28690
2297	L28705
2298	L28721
2299	L28795
2300	L28814
2301	L28832
2302	L28903
2303	L29015
2304	L29025
2305	L29054
2306	L29061
2307	L29096
2308	L29119
2309	L29124
2310	L29186
2311	L29217
2312	L29232
2313	L29241
2314	L29250
2315	L29252
2316	L29327
2317	L29358
2318	L29363
2319	L29368
2320	L29468
2321	L29475
2322	L29506
2323	L29547
2324	L29562
2325	L29568
2326	L29581
2327	L29591
2328	L29614
2329	L29631
2330	L29633
2331	L29687
2332	L29690
2333	L29706
2334	L29716
2335	L29730
2336	L29731
2337	L29737
2338	L29757
2339	L29759
2340	L29760
2341	L29769
2342	L29777
2343	L29781
2344	L29792
2345	L29805
2346	L29807
2347	L29819
2348	L29823
2349	L29831
2350	L29833
2351	L29852
2352	L29858
2353	L29862
2354	L29873
2355	L29885
2356	L29888
2357	L29890
2358	L29903
2359	L29924
2360	L29928
2361	L29945
2362	L30007
2363	L30010
2364	L30020
2365	L30037
2366	L30092
2367	L30094
2368	L30118
2369	L30141
2370	L30159
2371	L30195
2372	L30222
2373	L30226
2374	L30239
2375	L30241
2376	L30248
2377	L30257
2378	L30266
2379	L30269
2380	L30273
2381	L30305
2382	L30319
2383	L30320
2384	L30333
2385	L30346
2386	L30372
2387	L30377
2388	L30383
2389	L30386
2390	L30409
2391	L30428
2392	L30429
2393	L30441
2394	L30454
2395	L30462
2396	L30471
2397	L30496
2398	L30507
2399	L30515
2400	L30527
2401	L30576
2402	L30577
2403	L30602
2404	L30606
2405	L30646
2406	L30659
2407	L30696
2408	L30724
2409	L30730
2410	L30732
2411	L30735
2412	L30751
2413	L30753
2414	L30758
2415	L30775
2416	L30782
2417	L30801
2418	L30850
2419	L30854
2420	L30862
2421	L30882
2422	L30894
2423	L30913
2424	L30927
2425	L30931
2426	L30932
2427	L30934
2428	L30936
2429	L30938
2430	L30970
2431	L30974
2432	L30978
2433	L31010
2434	L31038
2435	L31046
2436	L31052
2437	L31058
2438	L31087
2439	L31094
2440	L31099
2441	L31110
2442	L31122
2443	L31124
2444	L31163
2445	L31193
2446	L31195
2447	L31205
2448	L31209
2449	L31216
2450	L31222
2451	L31230
2452	L31245
2453	L31252
2454	L31258
2455	L31270
2456	L31283
2457	L31294
2458	L31297
2459	L31300
2460	L31307
2461	L31314
2462	L31323
2463	L31327
2464	L31336
2465	L31372
2466	L31386
2467	L31392
2468	L31393
2469	L31407
2470	L31425
2471	L31438
2472	L31448
2473	L31458
2474	L31460
2475	L31465
2476	L31466
2477	L31467
2478	L31474
2479	L31488
2480	L31510
2481	L31526
2482	L31583
2483	L31591
2484	L31611
2485	L31626
2486	L31633
2487	L31637
2488	L31647
2489	L31651
2490	L31693
2491	L31704
2492	L31712
2493	L31721
2494	L31722
2495	L31755
2496	L31760
2497	L31782
2498	L31795
2499	L31806
2500	L31810
2501	L31822
2502	L31829
2503	L31848
2504	L31855
2505	L31891
2506	L31914
2507	L31920
2508	L31930
2509	L31934
2510	L31940
2511	L31973
2512	L31991
2513	L32024
2514	L32026
2515	L32035
2516	L32038
2517	L32040
2518	L32047
2519	L32049
2520	L32052
2521	L32059
2522	L32064
2523	L32077
2524	L32080
2525	L32096
2526	L32111
2527	L32123
2528	L32129
2529	L32146
2530	L32159
2531	L32164
2532	L32169
2533	L32180
2534	L32181
2535	L32188
2536	L32192
2537	L32207
2538	L32225
2539	L32245
2540	L32265
2541	L32270
2542	L32273
2543	L32288
2544	L32291
2545	L32294
2546	L32313
2547	L32324
2548	L32332
2549	L32340
2550	L32342
2551	L32358
2552	L32379
2553	L32392
2554	L32396
2555	L32402
2556	L32408
2557	L32412
2558	L32430
2559	L32470
2560	L32479
2561	L32481
2562	L32488
2563	L32489
2564	L32515
2565	L32527
2566	L32544
2567	L32606
2568	L32612
2569	L32619
2570	L32645
2571	L32672
2572	L32684
2573	L32709
2574	L32713
2575	L32715
2576	L32725
2577	L32726
2578	L32727
2579	L32744
2580	L32748
2581	L32749
2582	L32761
2583	L32767
2584	L32779
2585	L32788
2586	L32796
2587	L32803
2588	L32806
2589	L32826
2590	L32851
2591	L32857
2592	L32860
2593	L32862
2594	L32867
2595	L32869
2596	L32893
2597	L32897
2598	L32906
2599	L32931
2600	L32955
2601	L32977
2602	L32988
2603	L32990
2604	L33003
2605	L33024
2606	L33026
2607	L33035
2608	L33040
2609	L33057
2610	L33111
2611	L33119
2612	L33120
2613	L33121
2614	L33131
2615	L33173
2616	L33205
2617	L33241
2618	L33263
2619	L33270
2620	L33282
2621	L33287
2622	L33291
2623	L33350
2624	L33372
2625	L33380
2626	L33386
2627	L33388
2628	L33400
2629	L33412
2630	L33429
2631	L33433
2632	L33446
2633	L33447
2634	L33452
2635	L33463
2636	L33477
2637	L33479
2638	L33485
2639	L33495
2640	L33519
2641	L33521
2642	L33525
2643	L33541
2644	L33557
2645	L33560
2646	L33561
2647	L33573
2648	L33580
2649	L33620
2650	L33625
2651	L33642
2652	L33654
2653	L33718
2654	L33731
2655	L33738
2656	L33747
2657	L33770
2658	L33789
2659	L33818
2660	L33820
2661	L33828
2662	L33860
2663	L33903
2664	L33911
2665	L33912
2666	L33917
2667	L33918
2668	L33928
2669	L33929
2670	L34069
2671	L34080
2672	L34092
2673	L34125
2674	L34126
2675	L34163
2676	L34164
2677	L34168
2678	L34171
2679	L34202
2680	L34255
2681	L34268
2682	L34330
2683	L34345
2684	L34363
2685	L34391
2686	L34424
2687	L34441
2688	L34497
2689	L34511
2690	L34524
2691	L34556
2692	L34579
2693	L34612
2694	L34647
2695	L34696
2696	L34701
2697	L34770
2698	L34778
2699	L34792
2700	L34794
2701	L34826
2702	L34834
2703	L34859
2704	L34861
2705	L34882
2706	L34886
2707	L34925
2708	L34926
2709	L34944
2710	L34949
2711	L34974
2712	L34991
2713	L34992
2714	L35017
2715	L35020
2716	L35058
2717	L35059
2718	L35065
2719	L35121
2720	L35144
2721	L35148
2722	L35152
2723	L35173
2724	L35189
2725	L35191
2726	L35196
2727	L35199
2728	L35247
2729	L35263
2730	L35276
2731	L35292
2732	L35293
2733	L35305
2734	L35323
2735	L35329
2736	L35335
2737	L35346
2738	L35353
2739	L35365
2740	L35370
2741	L35377
2742	L35378
2743	L35383
2744	L35392
2745	L35405
2746	L35424
2747	L35440
2748	L35453
2749	L35456
2750	L35467
2751	L35483
2752	L35506
2753	L35546
2754	L35570
2755	L35606
2756	L35612
2757	L35625
2758	L35640
2759	L35666
2760	L35690
2761	L35703
2762	L35722
2763	L35727
2764	L35743
2765	L35770
2766	L35779
2767	L35783
2768	L35804
2769	L35807
2770	L35808
2771	L35819
2772	L35829
2773	L35847
2774	L35849
2775	L35854
2776	L35857
2777	L35862
2778	L35917
2779	L35931
2780	L35933
2781	L35954
2782	L35999
2783	L36013
2784	L36030
2785	L36036
2786	L36050
2787	L36053
2788	L36103
2789	L36107
2790	L36133
2791	L36141
2792	L36159
2793	L36189
2794	L36199
2795	L36233
2796	L36242
2797	L36245
2798	L36265
2799	L36292
2800	L36297
2801	L36300
2802	L36303
2803	L36315
2804	L36321
2805	L36322
2806	L36345
2807	L36366
2808	L36369
2809	L36385
2810	L36412
2811	L36434
2812	L36447
2813	L36473
2814	L36505
2815	L36519
2816	L36554
2817	L36625
2818	L36637
2819	L36643
2820	L36651
2821	L36658
2822	L36674
2823	L36675
2824	L36679
2825	L36683
2826	L36694
2827	L36698
2828	L36730
2829	L36731
2830	L36767
2831	L36792
2832	L36796
2833	L36822
2834	L36833
2835	L36835
2836	L36838
2837	L36846
2838	L36873
2839	L36888
2840	L36896
2841	L36916
2842	L36945
2843	L36949
2844	L36963
2845	L36978
2846	L36984
2847	L36996
2848	L36997
2849	L36998
2850	L37003
2851	L37014
2852	L37067
2853	L37080
2854	L37084
2855	L37127
2856	L37139
2857	L37145
2858	L37152
2859	L37213
2860	L37238
2861	L37256
2862	L37274
2863	L37283
2864	L37295
2865	L37299
2866	L37302
2867	L37329
2868	L37358
2869	L37373
2870	L37376
2871	L37384
2872	L37398
2873	L37400
2874	L37403
2875	L37428
2876	L37457
2877	L37459
2878	L37498
2879	L37517
2880	L37525
2881	L37533
2882	L37552
2883	L37563
2884	L37567
2885	L37609
2886	L37625
2887	L37638
2888	L37641
2889	L37644
2890	L37649
2891	L37695
2892	L37706
2893	L37739
2894	L37740
2895	L37747
2896	L37749
2897	L37750
2898	L37753
2899	L37760
2900	L37770
2901	L37782
2902	L37819
2903	L37832
2904	L37854
2905	L37856
2906	L37857
2907	L37888
2908	L37905
2909	L37909
2910	L37912
2911	L37933
2912	L37967
2913	L38013
2914	L38015
2915	L38024
2916	L38045
2917	L38065
2918	L38072
2919	L38081
2920	L38106
2921	L38111
2922	L38113
2923	L38125
2924	L38130
2925	L38139
2926	L38155
2927	L38162
2928	L38167
2929	L38173
2930	L38178
2931	L38193
2932	L38195
2933	L38204
2934	L38217
2935	L38224
2936	L38271
2937	L38275
2938	L38293
2939	L38301
2940	L38308
2941	L38318
2942	L38333
2943	L38341
2944	L38343
2945	L38367
2946	L38378
2947	L38450
2948	L38464
2949	L38468
2950	L38479
2951	L38493
2952	L38509
2953	L38512
2954	L38517
2955	L38524
2956	L38584
2957	L38586
2958	L38587
2959	L38591
2960	L38603
2961	L38604
2962	L38634
2963	L38655
2964	L38680
2965	L38683
2966	L38705
2967	L38723
2968	L38727
2969	L38746
2970	L38831
2971	L38839
2972	L38840
2973	L38857
2974	L38859
2975	L38862
2976	L38867
2977	L38925
2978	L38945
2979	L38949
2980	L38953
2981	L38961
2982	L39000
2983	L39010
2984	L39014
2985	L39080
2986	L39093
2987	L39098
2988	L39110
2989	L39130
2990	L39143
2991	L39150
2992	L39151
2993	L39180
2994	L39191
2995	L39208
2996	L39230
2997	L39259
2998	L39265
2999	L39269
3000	L39270
3001	L39286
3002	L39295
3003	L39308
3004	L39310
3005	L39322
3006	L39357
3007	L39359
3008	L39371
3009	L39381
3010	L39388
3011	L39391
3012	L39419
3013	L39420
3014	L39421
3015	L39427
3016	L39458
3017	L39500
3018	L39508
3019	L39542
3020	L39545
3021	L39567
3022	L39594
3023	L39614
3024	L39682
3025	L39684
3026	L39687
3027	L39693
3028	L39733
3029	L39745
3030	L39779
3031	L39807
3032	L39810
3033	L39848
3034	L39858
3035	L39860
3036	L39866
3037	L39878
3038	L39938
3039	L39947
3040	L39986
3041	L39994
3042	L40009
3043	L40015
3044	L40026
3045	L40049
3046	L40050
3047	L40055
3048	L40070
3049	L40075
3050	L40090
3051	L40099
3052	L40112
3053	L40120
3054	L40160
3055	L40166
3056	L40173
3057	L40181
3058	L40187
3059	L40190
3060	L40211
3061	L40219
3062	L40242
3063	L40256
3064	L40261
3065	L40266
3066	L40284
3067	L40329
3068	L40343
3069	L40351
3070	L40380
3071	L40381
3072	L40407
3073	L40471
3074	L40483
3075	L40490
3076	L40504
3077	L40536
3078	L40559
3079	L40582
3080	L40622
3081	L40636
3082	L40647
3083	L40657
3084	L40666
3085	L40667
3086	L40704
3087	L40714
3088	L40729
3089	L40732
3090	L40751
3091	L40760
3092	L40791
3093	L40821
3094	L40823
3095	L40883
3096	L40892
3097	L40902
3098	L40920
3099	L40924
3100	L40934
3101	L40939
3102	L40961
3103	L40999
3104	L41016
3105	L41039
3106	L41048
3107	L41058
3108	L41113
3109	L41137
3110	L41196
3111	L41214
3112	L41221
3113	L41223
3114	L41259
3115	L41273
3116	L41314
3117	L41316
3118	L41321
3119	L41333
3120	L41367
3121	L41377
3122	L41406
3123	L41408
3124	L41446
3125	L41459
3126	L41462
3127	L41489
3128	L41490
3129	L41500
3130	L41508
3131	L41510
3132	L41513
3133	L41519
3134	L41523
3135	L41560
3136	L41562
3137	L41571
3138	L41584
3139	L41592
3140	L41596
3141	L41611
3142	L41624
3143	L41690
3144	L41692
3145	L41722
3146	L41725
3147	L41728
3148	L41739
3149	L41759
3150	L41763
3151	L41767
3152	L41810
3153	L41834
3154	L41843
3155	L41868
3156	L41873
3157	L41892
3158	L41911
3159	L41915
3160	L41916
3161	L41988
3162	L42009
3163	L42052
3164	L42059
3165	L42099
3166	L42128
3167	L42161
3168	L42162
3169	L42173
3170	L42189
3171	L42194
3172	L42197
3173	L42210
3174	L42212
3175	L42229
3176	L42240
3177	L42244
3178	L42245
3179	L42263
3180	L42308
3181	L42334
3182	L42365
3183	L42379
3184	L42395
3185	L42402
3186	L42406
3187	L42416
3188	L42441
3189	L42443
3190	L42458
3191	L42472
3192	L42534
3193	L42555
3194	L42560
3195	L42569
3196	L42600
3197	L42638
3198	L42645
3199	L42661
3200	L42666
3201	L42672
3202	L42696
3203	L42707
3204	L42709
3205	L42715
3206	L42716
3207	L42754
3208	L42764
3209	L42799
3210	L42815
3211	L42821
3212	L42841
3213	L42847
3214	L42869
3215	L42871
3216	L42879
3217	L42893
3218	L42903
3219	L42976
3220	L42987
3221	L43002
3222	L43004
3223	L43008
3224	L43020
3225	L43050
3226	L43053
3227	L43071
3228	L43075
3229	L43103
3230	L43110
3231	L43136
3232	L43153
3233	L43168
3234	L43173
3235	L43199
3236	L43207
3237	L43223
3238	L43250
3239	L43267
3240	L43280
3241	L43289
3242	L43306
3243	L43311
3244	L43336
3245	L43367
3246	L43368
3247	L43389
3248	L43409
3249	L43425
3250	L43432
3251	L43437
3252	L43447
3253	L43450
3254	L43463
3255	L43480
3256	L43483
3257	L43502
3258	L43517
3259	L43538
3260	L43578
3261	L43579
3262	L43581
3263	L43604
3264	L43610
3265	L43616
3266	L43619
3267	L43620
3268	L43624
3269	L43664
3270	L43692
3271	L43695
3272	L43710
3273	L43741
3274	L43757
3275	L43759
3276	L43771
3277	L43794
3278	L43799
3279	L43816
3280	L43829
3281	L43845
3282	L43846
3283	L43857
3284	L43881
3285	L43904
3286	L43932
3287	L43940
3288	L43956
3289	L43979
3290	L43993
3291	L44014
3292	L44030
3293	L44038
3294	L44072
3295	L44078
3296	L44088
3297	L44098
3298	L44108
3299	L44122
3300	L44128
3301	L44138
3302	L44141
3303	L44158
3304	L44160
3305	L44174
3306	L44222
3307	L44361
3308	L44401
3309	L44426
3310	L44468
3311	L44531
3312	L44543
3313	L44601
3314	L44617
3315	L44621
3316	L44646
3317	L44649
3318	L44658
3319	L44674
3320	L44687
3321	L44688
3322	L44693
3323	L44709
3324	L44738
3325	L44744
3326	L44760
3327	L44767
3328	L44770
3329	L44783
3330	L44801
3331	L44814
3332	L44817
3333	L44839
3334	L44859
3335	L44913
3336	L44967
3337	L44969
3338	L44976
3339	L44977
3340	L44999
3341	L45001
3342	L45006
3343	L45035
3344	L45045
3345	L45081
3346	L45090
3347	L45092
3348	L45095
3349	L45104
3350	L45107
3351	L45155
3352	L45181
3353	L45192
3354	L45202
3355	L45206
3356	L45224
3357	L45282
3358	L45285
3359	L45295
3360	L45311
3361	L45341
3362	L45347
3363	L45350
3364	L45352
3365	L45353
3366	L45365
3367	L45379
3368	L45402
3369	L45412
3370	L45425
3371	L45429
3372	L45449
3373	L45492
3374	L45493
3375	L45507
3376	L45513
3377	L45525
3378	L45603
3379	L45619
3380	L45648
3381	L45665
3382	L45678
3383	L45708
3384	L45725
3385	L45728
3386	L45733
3387	L45760
3388	L45832
3389	L45841
3390	L45849
3391	L45876
3392	L45895
3393	L45919
3394	L45960
3395	L45978
3396	L46003
3397	L46011
3398	L46017
3399	L46018
3400	L46028
3401	L46060
3402	L46061
3403	L46064
3404	L46069
3405	L46159
3406	L46169
3407	L46229
3408	L46236
3409	L46242
3410	L46257
3411	L46262
3412	L46272
3413	L46273
3414	L46284
3415	L46286
3416	L46308
3417	L46337
3418	L46342
3419	L46355
3420	L46359
3421	L46375
3422	L46381
3423	L46392
3424	L46397
3425	L46404
3426	L46418
3427	L46430
3428	L46454
3429	L46497
3430	L46504
3431	L46521
3432	L46589
3433	L46607
3434	L46610
3435	L46625
3436	L46626
3437	L46642
3438	L46649
3439	L46656
3440	L46657
3441	L46687
3442	L46693
3443	L46696
3444	L46736
3445	L46741
3446	L46759
3447	L46762
3448	L46823
3449	L46824
3450	L46843
3451	L46865
3452	L46872
3453	L46879
3454	L46901
3455	L46919
3456	L46939
3457	L46950
3458	L46952
3459	L46976
3460	L46990
3461	L46999
3462	L47021
3463	L47028
3464	L47029
3465	L47064
3466	L47068
3467	L47075
3468	L47123
3469	L47128
3470	L47170
3471	L47225
3472	L47240
3473	L47243
3474	L47254
3475	L47267
3476	L47274
3477	L47295
3478	L47297
3479	L47303
3480	L47317
3481	L47318
3482	L47319
3483	L47338
3484	L47342
3485	L47360
3486	L47369
3487	L47379
3488	L47398
3489	L47430
3490	L47437
3491	L47438
3492	L47473
3493	L47491
3494	L47493
3495	L47500
3496	L47508
3497	L47561
3498	L47574
3499	L47586
3500	L47625
3501	L47667
3502	L47671
3503	L47672
3504	L47683
3505	L47685
3506	L47693
3507	L47718
3508	L47738
3509	L47746
3510	L47751
3511	L47767
3512	L47769
3513	L47783
3514	L47785
3515	L47787
3516	L47793
3517	L47806
3518	L47810
3519	L47816
3520	L47823
3521	L47825
3522	L47832
3523	L47841
3524	L47844
3525	L47867
3526	L47894
3527	L47948
3528	L47966
3529	L47977
3530	L47979
3531	L48092
3532	L48097
3533	L48131
3534	L48135
3535	L48190
3536	L48191
3537	L48209
3538	L48239
3539	L48292
3540	L48305
3541	L48358
3542	L48380
3543	L48386
3544	L48389
3545	L48412
3546	L48443
3547	L48457
3548	L48479
3549	L48519
3550	L48532
3551	L48562
3552	L48567
3553	L48581
3554	L48586
3555	L48622
3556	L48629
3557	L48639
3558	L48673
3559	L48678
3560	L48687
3561	L48694
3562	L48699
3563	L48702
3564	L48728
3565	L48781
3566	L48787
3567	L48794
3568	L48800
3569	L48832
3570	L48858
3571	L48861
3572	L48875
3573	L48887
3574	L48888
3575	L48925
3576	L48934
3577	L48967
3578	L48972
3579	L48975
3580	L49023
3581	L49029
3582	L49037
3583	L49068
3584	L49099
3585	L49113
3586	L49124
3587	L49136
3588	L49182
3589	L49194
3590	L49214
3591	L49234
3592	L49260
3593	L49269
3594	L49291
3595	L49296
3596	L49308
3597	L49310
3598	L49418
3599	L49420
3600	L49424
3601	L49444
3602	L49499
3603	L49516
3604	L49521
3605	L49533
3606	L49547
3607	L49551
3608	L49574
3609	L49584
3610	L49587
3611	L49597
3612	L49611
3613	L49653
3614	L49674
3615	L49676
3616	L49730
3617	L49739
3618	L49766
3619	L49779
3620	L49879
3621	L49890
3622	L49909
3623	L49916
3624	L49989
3625	L49999
3626	L50033
3627	L50045
3628	L50079
3629	L50082
3630	L50100
3631	L50118
3632	L50119
3633	L50210
3634	L50212
3635	L50232
3636	L50270
3637	L50316
3638	L50318
3639	L50325
3640	L50329
3641	L50351
3642	L50366
3643	L50378
3644	L50415
3645	L50462
3646	L50464
3647	L50498
3648	L50504
3649	L50522
3650	L50530
3651	L50556
3652	L50623
3653	L50629
3654	L50646
3655	L50669
3656	L50671
3657	L50675
3658	L50708
3659	L50710
3660	L50731
3661	L50741
3662	L50766
3663	L50871
3664	L50890
3665	L50985
3666	L50997
3667	L51000
3668	L51011
3669	L51044
3670	L51070
3671	L51075
3672	L51087
3673	L51124
3674	L51130
3675	L51140
3676	L51163
3677	L51169
3678	L51179
3679	L51185
3680	L51193
3681	L51195
3682	L51213
3683	L51217
3684	L51239
3685	L51246
3686	L51254
3687	L51339
3688	L51358
3689	L51378
3690	L51393
3691	L51422
3692	L51424
3693	L51433
3694	L51440
3695	L51468
3696	L51471
3697	L51477
3698	L51479
3699	L51524
3700	L51535
3701	L51542
3702	L51583
3703	L51585
3704	L51586
3705	L51607
3706	L51613
3707	L51643
3708	L51662
3709	L51679
3710	L51688
3711	L51737
3712	L51747
3713	L51761
3714	L51784
3715	L51795
3716	L51826
3717	L51858
3718	L51859
3719	L51879
3720	L51885
3721	L51902
3722	L51911
3723	L51915
3724	L51917
3725	L51923
3726	L51926
3727	L51933
3728	L51939
3729	L51981
3730	L51987
3731	L52024
3732	L52031
3733	L52045
3734	L52068
3735	L52095
3736	L52131
3737	L52148
3738	L52211
3739	L52251
3740	L52253
3741	L52324
3742	L52331
3743	L52339
3744	L52353
3745	L52359
3746	L52365
3747	L52408
3748	L52470
3749	L52482
3750	L52503
3751	L52506
3752	L52511
3753	L52544
3754	L52548
3755	L52574
3756	L52589
3757	L52594
3758	L52595
3759	L52602
3760	L52621
3761	L52627
3762	L52649
3763	L52658
3764	L52663
3765	L52682
3766	L52703
3767	L52710
3768	L52735
3769	L52766
3770	L52772
3771	L52814
3772	L52815
3773	L52880
3774	L52885
3775	L52909
3776	L52911
3777	L52933
3778	L52942
3779	L52955
3780	L52965
3781	L52992
3782	L52994
3783	L52997
3784	L53010
3785	L53022
3786	L53036
3787	L53068
3788	L53108
3789	L53116
3790	L53141
3791	L53217
3792	L53223
3793	L53227
3794	L53235
3795	L53265
3796	L53266
3797	L53269
3798	L53280
3799	L53282
3800	L53293
3801	L53305
3802	L53321
3803	L53326
3804	L53333
3805	L53343
3806	L53349
3807	L53351
3808	L53376
3809	L53379
3810	L53389
3811	L53410
3812	L53420
3813	L53435
3814	L53449
3815	L53467
3816	L53480
3817	L53521
3818	L53526
3819	L53538
3820	L53551
3821	L53553
3822	L53581
3823	L53639
3824	L53729
3825	L53740
3826	L53753
3827	L53754
3828	L53755
3829	L53756
3830	L53769
3831	L53781
3832	L53810
3833	L53820
3834	L53844
3835	L53859
3836	L53863
3837	L53882
3838	L53884
3839	L53896
3840	L53932
3841	L53955
3842	L53973
3843	L53977
3844	L54022
3845	L54024
3846	L54057
3847	L54063
3848	L54079
3849	L54096
3850	L54110
3851	L54113
3852	L54123
3853	L54138
3854	L54147
3855	L54152
3856	L54168
3857	L54185
3858	L54212
3859	L54247
3860	L54256
3861	L54271
3862	L54274
3863	L54297
3864	L54310
3865	L54399
3866	L54407
3867	L54414
3868	L54426
3869	L54434
3870	L54438
3871	L54447
3872	L54475
3873	L54477
3874	L54512
3875	L54518
3876	L54526
3877	L54588
3878	L54589
3879	L54599
3880	L54628
3881	L54630
3882	L54690
3883	L54718
3884	L54735
3885	L57157
3886	L57171
3887	L57181
3888	L57907
3889	L59029
3890	L63256
3891	L63434
3892	L68334
